type,input,repetition,input-size,output-size,time
update-file,sampleteaser.pdf,19,585430,44,178307258
update-file,sampleteaser.pdf,20,585430,44,147558301
update-file,sampleteaser.pdf,21,585430,44,118868330
update-file,sampleteaser.pdf,22,585430,44,110871635
update-file,sampleteaser.pdf,23,585430,44,121998557
update-file,sampleteaser.pdf,24,585430,44,60765710
update-file,sampleteaser.pdf,25,585430,44,161531749
update-file,sampleteaser.pdf,26,585430,44,181805622
update-file,sampleteaser.pdf,27,585430,44,118138924
update-file,sampleteaser.pdf,28,585430,44,90850006
update-file,sampleteaser.pdf,29,585430,44,128867576
update-file,sampleteaser.pdf,30,585430,44,105526984
update-file,sampleteaser.pdf,31,585430,44,123155104
update-file,sampleteaser.pdf,32,585430,44,114987306
update-file,sampleteaser.pdf,33,585430,44,221801371
update-file,sampleteaser.pdf,34,585430,44,112132417
update-file,sampleteaser.pdf,35,585430,44,190485082
update-file,sampleteaser.pdf,36,585430,44,96395251
update-file,sampleteaser.pdf,37,585430,44,95508657
update-file,sampleteaser.pdf,38,585430,44,146660417
update-file,sampleteaser.pdf,39,585430,44,103722470
update-file,sampleteaser.pdf,40,585430,44,147139064
update-file,sampleteaser.pdf,41,585430,44,113226427
update-file,sampleteaser.pdf,42,585430,44,120991891
update-file,sampleteaser.pdf,43,585430,44,202969062
update-file,sampleteaser.pdf,44,585430,44,138012112
update-file,sampleteaser.pdf,45,585430,44,117962092
update-file,sampleteaser.pdf,46,585430,44,113307075
update-file,sampleteaser.pdf,47,585430,44,175620337
update-file,sampleteaser.pdf,48,585430,44,107195245
update-file,sampleteaser.pdf,49,585430,44,98123770
update-file,sampleteaser.pdf,50,585430,44,85465420
get-file,secs/acks.tex,1,62,762,48443391
get-file,secs/acks.tex,2,62,762,38362503
get-file,secs/acks.tex,3,62,762,48366029
get-file,secs/acks.tex,4,62,762,38554738
get-file,secs/acks.tex,5,62,762,42011811
get-file,secs/acks.tex,6,62,762,32115981
get-file,secs/acks.tex,7,62,762,40436242
get-file,secs/acks.tex,8,62,762,41502637
get-file,secs/acks.tex,9,62,762,37993995
get-file,secs/acks.tex,10,62,762,34815933
get-file,secs/acks.tex,11,62,762,46824898
get-file,secs/acks.tex,12,62,762,34176144
get-file,secs/acks.tex,13,62,762,32343984
get-file,secs/acks.tex,14,62,762,35855673
get-file,secs/acks.tex,15,62,762,35779386
get-file,secs/acks.tex,16,62,762,34060694
get-file,secs/acks.tex,17,62,762,38175167
get-file,secs/acks.tex,18,62,762,31952191
get-file,secs/acks.tex,19,62,762,59904075
get-file,secs/acks.tex,20,62,762,34183961
get-file,secs/acks.tex,21,62,762,37307115
get-file,secs/acks.tex,22,62,762,35169054
get-file,secs/acks.tex,23,62,762,32371997
get-file,secs/acks.tex,24,62,762,37561580
get-file,secs/acks.tex,25,62,762,38168998
get-file,secs/acks.tex,26,62,762,33440792
get-file,secs/acks.tex,27,62,762,31874646
get-file,secs/acks.tex,28,62,762,36905051
get-file,secs/acks.tex,29,62,762,36998940
get-file,secs/acks.tex,30,62,762,37738591
get-file,secs/acks.tex,31,62,762,65845023
get-file,secs/acks.tex,32,62,762,32812962
get-file,secs/acks.tex,33,62,762,29048417
get-file,secs/acks.tex,34,62,762,35444615
get-file,secs/acks.tex,35,62,762,38560249
get-file,secs/acks.tex,36,62,762,32808295
get-file,secs/acks.tex,37,62,762,46594786
get-file,secs/acks.tex,38,62,762,35563280
get-file,secs/acks.tex,39,62,762,36763726
get-file,secs/acks.tex,40,62,762,36370714
get-file,secs/acks.tex,41,62,762,34842240
get-file,secs/acks.tex,42,62,762,34651364
get-file,secs/acks.tex,43,62,762,36482861
get-file,secs/acks.tex,44,62,762,53680407
get-file,secs/acks.tex,45,62,762,38758606
get-file,secs/acks.tex,46,62,762,39526438
get-file,secs/acks.tex,47,62,762,36651404
get-file,secs/acks.tex,48,62,762,36555015
get-file,secs/acks.tex,49,62,762,38621538
get-file,secs/acks.tex,50,62,762,35954517
get-file,secs/multi.tex,1,63,1198,33878236
get-file,secs/multi.tex,2,63,1198,34384028
get-file,secs/multi.tex,3,63,1198,33590249
get-file,secs/multi.tex,4,63,1198,40800011
get-file,secs/multi.tex,5,63,1198,39034876
get-file,secs/multi.tex,6,63,1198,32355216
get-file,secs/multi.tex,7,63,1198,50567017
get-file,secs/multi.tex,8,63,1198,33142542
get-file,secs/multi.tex,9,63,1198,39801179
get-file,secs/multi.tex,10,63,1198,39740603
get-file,secs/multi.tex,11,63,1198,31016403
get-file,secs/multi.tex,12,63,1198,43639296
get-file,secs/multi.tex,13,63,1198,34905340
get-file,secs/multi.tex,14,63,1198,34676840
get-file,secs/multi.tex,15,63,1198,40294562
get-file,secs/multi.tex,16,63,1198,53350488
get-file,secs/multi.tex,17,63,1198,34599827
get-file,secs/multi.tex,18,63,1198,29800160
get-file,secs/multi.tex,19,63,1198,44507979
get-file,secs/multi.tex,20,63,1198,37324257
get-file,secs/multi.tex,21,63,1198,34180479
get-file,secs/multi.tex,22,63,1198,36486441
get-file,secs/multi.tex,23,63,1198,34874763
get-file,secs/multi.tex,24,63,1198,33840880
get-file,secs/multi.tex,25,63,1198,36745133
get-file,secs/multi.tex,26,63,1198,33942923
get-file,secs/multi.tex,27,63,1198,32710491
get-file,secs/multi.tex,28,63,1198,34978557
get-file,secs/multi.tex,29,63,1198,37517045
get-file,secs/multi.tex,30,63,1198,34841199
get-file,secs/multi.tex,31,63,1198,34663534
get-file,secs/multi.tex,32,63,1198,33373142
get-file,secs/multi.tex,33,63,1198,38758391
get-file,secs/multi.tex,34,63,1198,32168279
get-file,secs/multi.tex,35,63,1198,34468615
get-file,secs/multi.tex,36,63,1198,33821038
get-file,secs/multi.tex,37,63,1198,36374379
get-file,secs/multi.tex,38,63,1198,38200166
get-file,secs/multi.tex,39,63,1198,35186865
get-file,secs/multi.tex,40,63,1198,35924790
get-file,secs/multi.tex,41,63,1198,33955715
get-file,secs/multi.tex,42,63,1198,34981105
get-file,secs/multi.tex,43,63,1198,33044589
get-file,secs/multi.tex,44,63,1198,36143636
get-file,secs/multi.tex,45,63,1198,32183474
get-file,secs/multi.tex,46,63,1198,29509695
get-file,secs/multi.tex,47,63,1198,34747988
get-file,secs/multi.tex,48,63,1198,39006967
get-file,secs/multi.tex,49,63,1198,58879223
get-file,secs/multi.tex,50,63,1198,35416565
get-file,secs/core.tex,1,62,12158,36235345
get-file,secs/core.tex,2,62,12158,33961225
get-file,secs/core.tex,3,62,12158,37624484
get-file,secs/core.tex,4,62,12158,40124257
get-file,secs/core.tex,5,62,12158,34825892
get-file,secs/core.tex,6,62,12158,37392653
get-file,secs/core.tex,7,62,12158,36571499
get-file,secs/core.tex,8,62,12158,47598735
get-file,secs/core.tex,9,62,12158,37507376
get-file,secs/core.tex,10,62,12158,38469318
get-file,secs/core.tex,11,62,12158,36156595
get-file,secs/core.tex,12,62,12158,35619793
get-file,secs/core.tex,13,62,12158,33154832
get-file,secs/core.tex,14,62,12158,36885812
get-file,secs/core.tex,15,62,12158,34874922
get-file,secs/core.tex,16,62,12158,37007662
get-file,secs/core.tex,17,62,12158,38647958
get-file,secs/core.tex,18,62,12158,39566542
get-file,secs/core.tex,19,62,12158,35840631
get-file,secs/core.tex,20,62,12158,35583179
get-file,secs/core.tex,21,62,12158,36542253
get-file,secs/core.tex,22,62,12158,37177285
get-file,secs/core.tex,23,62,12158,37787716
get-file,secs/core.tex,24,62,12158,37905798
get-file,secs/core.tex,25,62,12158,38315604
get-file,secs/core.tex,26,62,12158,38553476
get-file,secs/core.tex,27,62,12158,36096367
get-file,secs/core.tex,28,62,12158,34870826
get-file,secs/core.tex,29,62,12158,42068882
get-file,secs/core.tex,30,62,12158,35285067
get-file,secs/core.tex,31,62,12158,38728997
get-file,secs/core.tex,32,62,12158,38323467
get-file,secs/core.tex,33,62,12158,32546545
get-file,secs/core.tex,34,62,12158,40137493
get-file,secs/core.tex,35,62,12158,40153824
get-file,secs/core.tex,36,62,12158,33620071
get-file,secs/core.tex,37,62,12158,36240873
get-file,secs/core.tex,38,62,12158,33788794
get-file,secs/core.tex,39,62,12158,36212261
get-file,secs/core.tex,40,62,12158,38029018
get-file,secs/core.tex,41,62,12158,41411990
get-file,secs/core.tex,42,62,12158,38080807
get-file,secs/core.tex,43,62,12158,38247465
get-file,secs/core.tex,44,62,12158,34043565
get-file,secs/core.tex,45,62,12158,36252242
get-file,secs/core.tex,46,62,12158,38356637
get-file,secs/core.tex,47,62,12158,37691445
get-file,secs/core.tex,48,62,12158,31110749
get-file,secs/core.tex,49,62,12158,38139376
get-file,secs/core.tex,50,62,12158,37549531
get-file,sampleteaser.pdf,1,66,596978,93589483
get-file,sampleteaser.pdf,2,66,596978,74949492
get-file,sampleteaser.pdf,3,66,596978,81270788
get-file,sampleteaser.pdf,4,66,596978,86477135
get-file,sampleteaser.pdf,5,66,596978,82131396
get-file,sampleteaser.pdf,6,66,596978,74801634
get-file,sampleteaser.pdf,7,66,596978,74406216
get-file,sampleteaser.pdf,8,66,596978,77688237
get-file,sampleteaser.pdf,9,66,596978,75296816
get-file,sampleteaser.pdf,10,66,596978,73937282
get-file,sampleteaser.pdf,11,66,596978,104024284
get-file,sampleteaser.pdf,12,66,596978,82684003
get-file,sampleteaser.pdf,13,66,596978,72940186
get-file,sampleteaser.pdf,14,66,596978,67498965
get-file,sampleteaser.pdf,15,66,596978,74111928
get-file,sampleteaser.pdf,16,66,596978,66224554
get-file,sampleteaser.pdf,17,66,596978,74270373
get-file,sampleteaser.pdf,18,66,596978,74034485
get-file,sampleteaser.pdf,19,66,596978,70490077
get-file,sampleteaser.pdf,20,66,596978,61317517
get-file,sampleteaser.pdf,21,66,596978,75187138
get-file,sampleteaser.pdf,22,66,596978,63780689
get-file,sampleteaser.pdf,23,66,596978,65050454
get-file,sampleteaser.pdf,24,66,596978,77115895
get-file,sampleteaser.pdf,25,66,596978,72662377
get-file,sampleteaser.pdf,26,66,596978,81903749
get-file,sampleteaser.pdf,27,66,596978,89542515
get-file,sampleteaser.pdf,28,66,596978,77406474
get-file,sampleteaser.pdf,29,66,596978,80120247
get-file,sampleteaser.pdf,30,66,596978,94626440
get-file,sampleteaser.pdf,31,66,596978,78578883
get-file,sampleteaser.pdf,32,66,596978,77615574
get-file,sampleteaser.pdf,33,66,596978,79098127
get-file,sampleteaser.pdf,34,66,596978,72931379
get-file,sampleteaser.pdf,35,66,596978,81332576
get-file,sampleteaser.pdf,36,66,596978,75785302
get-file,sampleteaser.pdf,37,66,596978,91223469
get-file,sampleteaser.pdf,38,66,596978,69919286
get-file,sampleteaser.pdf,39,66,596978,77668931
get-file,sampleteaser.pdf,40,66,596978,61208785
get-file,sampleteaser.pdf,41,66,596978,84748641
get-file,sampleteaser.pdf,42,66,596978,77749489
get-file,sampleteaser.pdf,43,66,596978,76968359
get-file,sampleteaser.pdf,44,66,596978,79340646
get-file,sampleteaser.pdf,45,66,596978,67583515
get-file,sampleteaser.pdf,46,66,596978,70129348
get-file,sampleteaser.pdf,47,66,596978,99356765
get-file,sampleteaser.pdf,48,66,596978,78013859
get-file,sampleteaser.pdf,49,66,596978,72417958
get-file,sampleteaser.pdf,50,66,596978,74924342
