type,input,repetition,input-size,output-size,time
update-file,secs/multi.tex,49,1217,43,108987864
update-file,secs/multi.tex,50,1217,43,67601123
update-file,secs/core.tex,1,12157,42,38890238
update-file,secs/core.tex,2,12157,42,39019796
update-file,secs/core.tex,3,12157,42,72600333
update-file,secs/core.tex,4,12157,42,64388785
update-file,secs/core.tex,5,12157,42,59741407
update-file,secs/core.tex,6,12157,42,55645752
update-file,secs/core.tex,7,12157,42,48144734
update-file,secs/core.tex,8,12157,42,42129711
update-file,secs/core.tex,9,12157,42,51134466
update-file,secs/core.tex,10,12157,42,77447374
update-file,secs/core.tex,11,12157,42,51439002
update-file,secs/core.tex,12,12157,42,63025642
update-file,secs/core.tex,13,12157,42,42687010
update-file,secs/core.tex,14,12157,42,55864520
update-file,secs/core.tex,15,12157,42,78663763
update-file,secs/core.tex,16,12157,42,39681777
update-file,secs/core.tex,17,12157,42,95211886
update-file,secs/core.tex,18,12157,42,84936390
update-file,secs/core.tex,19,12157,42,54737003
update-file,secs/core.tex,20,12157,42,41807190
update-file,secs/core.tex,21,12157,42,36565366
update-file,secs/core.tex,22,12157,42,54508709
update-file,secs/core.tex,23,12157,42,50743549
update-file,secs/core.tex,24,12157,42,40168321
update-file,secs/core.tex,25,12157,42,40079882
update-file,secs/core.tex,26,12157,42,50433796
update-file,secs/core.tex,27,12157,42,71560544
update-file,secs/core.tex,28,12157,42,83738332
update-file,secs/core.tex,29,12157,42,46714872
update-file,secs/core.tex,30,12157,42,103858473
update-file,secs/core.tex,31,12157,42,36221154
update-file,secs/core.tex,32,12157,42,88002068
update-file,secs/core.tex,33,12157,42,40516254
update-file,secs/core.tex,34,12157,42,51975732
update-file,secs/core.tex,35,12157,42,67924842
update-file,secs/core.tex,36,12157,42,42050220
update-file,secs/core.tex,37,12157,42,66870154
update-file,secs/core.tex,38,12157,42,58373923
update-file,secs/core.tex,39,12157,42,37698909
update-file,secs/core.tex,40,12157,42,71586581
update-file,secs/core.tex,41,12157,42,71609392
update-file,secs/core.tex,42,12157,42,52554827
update-file,secs/core.tex,43,12157,42,63213153
update-file,secs/core.tex,44,12157,42,138572351
update-file,secs/core.tex,45,12157,42,154956646
update-file,secs/core.tex,46,12157,42,41004004
update-file,secs/core.tex,47,12157,42,40876320
update-file,secs/core.tex,48,12157,42,39247356
update-file,secs/core.tex,49,12157,42,40305974
update-file,secs/core.tex,50,12157,42,38983584
update-file,sampleteaser.pdf,1,585430,44,122886859
update-file,sampleteaser.pdf,2,585430,44,154934433
update-file,sampleteaser.pdf,3,585430,44,175087055
update-file,sampleteaser.pdf,4,585430,44,112402245
update-file,sampleteaser.pdf,5,585430,44,91884651
update-file,sampleteaser.pdf,6,585430,44,68538844
update-file,sampleteaser.pdf,7,585430,44,120715068
update-file,sampleteaser.pdf,8,585430,44,99760903
update-file,sampleteaser.pdf,9,585430,44,177448760
update-file,sampleteaser.pdf,10,585430,44,129375082
update-file,sampleteaser.pdf,11,585430,44,144064063
update-file,sampleteaser.pdf,12,585430,44,136450679
update-file,sampleteaser.pdf,13,585430,44,135293384
update-file,sampleteaser.pdf,14,585430,44,211952085
update-file,sampleteaser.pdf,15,585430,44,165387995
update-file,sampleteaser.pdf,16,585430,44,165239261
update-file,sampleteaser.pdf,17,585430,44,132102884
update-file,sampleteaser.pdf,18,585430,44,196055145
update-file,sampleteaser.pdf,19,585430,44,174513522
update-file,sampleteaser.pdf,20,585430,44,177746641
update-file,sampleteaser.pdf,21,585430,44,171662009
update-file,sampleteaser.pdf,22,585430,44,223808906
update-file,sampleteaser.pdf,23,585430,44,157547891
update-file,sampleteaser.pdf,24,585430,44,113326098
update-file,sampleteaser.pdf,25,585430,44,113196208
update-file,sampleteaser.pdf,26,585430,44,80041713
update-file,sampleteaser.pdf,27,585430,44,187024518
update-file,sampleteaser.pdf,28,585430,44,142018324
update-file,sampleteaser.pdf,29,585430,44,92115978
update-file,sampleteaser.pdf,30,585430,44,170628915
update-file,sampleteaser.pdf,31,585430,44,173911468
update-file,sampleteaser.pdf,32,585430,44,194013344
update-file,sampleteaser.pdf,33,585430,44,54445389
update-file,sampleteaser.pdf,34,585430,44,126278887
update-file,sampleteaser.pdf,35,585430,44,160317690
update-file,sampleteaser.pdf,36,585430,44,208704558
update-file,sampleteaser.pdf,37,585430,44,101962363
update-file,sampleteaser.pdf,38,585430,44,123390445
update-file,sampleteaser.pdf,39,585430,44,145920011
update-file,sampleteaser.pdf,40,585430,44,184903088
update-file,sampleteaser.pdf,41,585430,44,140942463
update-file,sampleteaser.pdf,42,585430,44,78329802
update-file,sampleteaser.pdf,43,585430,44,109228134
update-file,sampleteaser.pdf,44,585430,44,114581535
update-file,sampleteaser.pdf,45,585430,44,69939518
update-file,sampleteaser.pdf,46,585430,44,148984306
update-file,sampleteaser.pdf,47,585430,44,169346872
update-file,sampleteaser.pdf,48,585430,44,130684361
update-file,sampleteaser.pdf,49,585430,44,135579552
update-file,sampleteaser.pdf,50,585430,44,213680816
get-file,secs/acks.tex,1,62,762,46001752
get-file,secs/acks.tex,2,62,762,46477113
get-file,secs/acks.tex,3,62,762,43918115
get-file,secs/acks.tex,4,62,762,35426591
get-file,secs/acks.tex,5,62,762,37107980
get-file,secs/acks.tex,6,62,762,36931585
get-file,secs/acks.tex,7,62,762,33521562
get-file,secs/acks.tex,8,62,762,40220037
get-file,secs/acks.tex,9,62,762,34058180
get-file,secs/acks.tex,10,62,762,35504422
get-file,secs/acks.tex,11,62,762,42289944
get-file,secs/acks.tex,12,62,762,38369372
get-file,secs/acks.tex,13,62,762,40076306
get-file,secs/acks.tex,14,62,762,33979022
get-file,secs/acks.tex,15,62,762,35517303
get-file,secs/acks.tex,16,62,762,33839452
get-file,secs/acks.tex,17,62,762,34506052
get-file,secs/acks.tex,18,62,762,37424433
get-file,secs/acks.tex,19,62,762,36586263
get-file,secs/acks.tex,20,62,762,34927208
get-file,secs/acks.tex,21,62,762,38091893
get-file,secs/acks.tex,22,62,762,33106671
get-file,secs/acks.tex,23,62,762,34568581
get-file,secs/acks.tex,24,62,762,32060547
get-file,secs/acks.tex,25,62,762,31918385
get-file,secs/acks.tex,26,62,762,36151261
get-file,secs/acks.tex,27,62,762,37981256
get-file,secs/acks.tex,28,62,762,35714239
get-file,secs/acks.tex,29,62,762,34799596
get-file,secs/acks.tex,30,62,762,36487132
get-file,secs/acks.tex,31,62,762,106455868
get-file,secs/acks.tex,32,62,762,35471697
get-file,secs/acks.tex,33,62,762,36461104
get-file,secs/acks.tex,34,62,762,31778717
get-file,secs/acks.tex,35,62,762,34118922
get-file,secs/acks.tex,36,62,762,35933283
get-file,secs/acks.tex,37,62,762,43526206
get-file,secs/acks.tex,38,62,762,39889406
get-file,secs/acks.tex,39,62,762,88334167
get-file,secs/acks.tex,40,62,762,36206430
get-file,secs/acks.tex,41,62,762,37488129
get-file,secs/acks.tex,42,62,762,38082439
get-file,secs/acks.tex,43,62,762,33883158
get-file,secs/acks.tex,44,62,762,31376924
get-file,secs/acks.tex,45,62,762,33607823
get-file,secs/acks.tex,46,62,762,40526842
get-file,secs/acks.tex,47,62,762,37407237
get-file,secs/acks.tex,48,62,762,30963345
get-file,secs/acks.tex,49,62,762,41511818
get-file,secs/acks.tex,50,62,762,35668876
get-file,secs/multi.tex,1,63,1198,37090400
get-file,secs/multi.tex,2,63,1198,31782692
get-file,secs/multi.tex,3,63,1198,34934265
get-file,secs/multi.tex,4,63,1198,34484420
get-file,secs/multi.tex,5,63,1198,39405027
get-file,secs/multi.tex,6,63,1198,32725481
get-file,secs/multi.tex,7,63,1198,37168237
get-file,secs/multi.tex,8,63,1198,37904513
get-file,secs/multi.tex,9,63,1198,34935156
get-file,secs/multi.tex,10,63,1198,39161915
get-file,secs/multi.tex,11,63,1198,39892666
get-file,secs/multi.tex,12,63,1198,35270187
get-file,secs/multi.tex,13,63,1198,33480327
get-file,secs/multi.tex,14,63,1198,37056925
get-file,secs/multi.tex,15,63,1198,41170460
get-file,secs/multi.tex,16,63,1198,38618250
get-file,secs/multi.tex,17,63,1198,41665727
get-file,secs/multi.tex,18,63,1198,44284621
get-file,secs/multi.tex,19,63,1198,37841602
get-file,secs/multi.tex,20,63,1198,34563660
get-file,secs/multi.tex,21,63,1198,34002385
get-file,secs/multi.tex,22,63,1198,35397449
get-file,secs/multi.tex,23,63,1198,35137804
get-file,secs/multi.tex,24,63,1198,38686144
get-file,secs/multi.tex,25,63,1198,36166463
get-file,secs/multi.tex,26,63,1198,34834783
get-file,secs/multi.tex,27,63,1198,36770739
get-file,secs/multi.tex,28,63,1198,39004957
get-file,secs/multi.tex,29,63,1198,40547869
get-file,secs/multi.tex,30,63,1198,37197291
get-file,secs/multi.tex,31,63,1198,34029151
get-file,secs/multi.tex,32,63,1198,47608383
get-file,secs/multi.tex,33,63,1198,38943889
get-file,secs/multi.tex,34,63,1198,35083532
get-file,secs/multi.tex,35,63,1198,34270921
get-file,secs/multi.tex,36,63,1198,35670413
get-file,secs/multi.tex,37,63,1198,37607970
get-file,secs/multi.tex,38,63,1198,32353055
get-file,secs/multi.tex,39,63,1198,38529753
get-file,secs/multi.tex,40,63,1198,37187226
get-file,secs/multi.tex,41,63,1198,34356289
get-file,secs/multi.tex,42,63,1198,38864260
get-file,secs/multi.tex,43,63,1198,37292874
get-file,secs/multi.tex,44,63,1198,39242830
get-file,secs/multi.tex,45,63,1198,36127521
get-file,secs/multi.tex,46,63,1198,81610863
get-file,secs/multi.tex,47,63,1198,36000168
get-file,secs/multi.tex,48,63,1198,37625981
get-file,secs/multi.tex,49,63,1198,70418152
get-file,secs/multi.tex,50,63,1198,35910962
get-file,secs/core.tex,1,62,12158,40682231
get-file,secs/core.tex,2,62,12158,35873319
get-file,secs/core.tex,3,62,12158,35753187
get-file,secs/core.tex,4,62,12158,36430908
get-file,secs/core.tex,5,62,12158,35755202
get-file,secs/core.tex,6,62,12158,35362885
get-file,secs/core.tex,7,62,12158,31687812
get-file,secs/core.tex,8,62,12158,40415812
get-file,secs/core.tex,9,62,12158,33667458
get-file,secs/core.tex,10,62,12158,32140682
get-file,secs/core.tex,11,62,12158,39369678
get-file,secs/core.tex,12,62,12158,35388061
get-file,secs/core.tex,13,62,12158,36283889
get-file,secs/core.tex,14,62,12158,30345082
get-file,secs/core.tex,15,62,12158,37708873
get-file,secs/core.tex,16,62,12158,35471988
get-file,secs/core.tex,17,62,12158,36729871
get-file,secs/core.tex,18,62,12158,35589916
get-file,secs/core.tex,19,62,12158,32855869
get-file,secs/core.tex,20,62,12158,36154684
get-file,secs/core.tex,21,62,12158,30370340
get-file,secs/core.tex,22,62,12158,32243219
get-file,secs/core.tex,23,62,12158,35230560
get-file,secs/core.tex,24,62,12158,36809246
get-file,secs/core.tex,25,62,12158,35622488
get-file,secs/core.tex,26,62,12158,37593669
get-file,secs/core.tex,27,62,12158,32902792
get-file,secs/core.tex,28,62,12158,36710210
get-file,secs/core.tex,29,62,12158,39590906
get-file,secs/core.tex,30,62,12158,37060742
get-file,secs/core.tex,31,62,12158,40142201
get-file,secs/core.tex,32,62,12158,32919169
get-file,secs/core.tex,33,62,12158,34491170
get-file,secs/core.tex,34,62,12158,33673446
get-file,secs/core.tex,35,62,12158,32889376
get-file,secs/core.tex,36,62,12158,33357271
get-file,secs/core.tex,37,62,12158,38261895
get-file,secs/core.tex,38,62,12158,32490326
get-file,secs/core.tex,39,62,12158,35797821
get-file,secs/core.tex,40,62,12158,38011405
get-file,secs/core.tex,41,62,12158,58221025
get-file,secs/core.tex,42,62,12158,43547019
get-file,secs/core.tex,43,62,12158,39732669
get-file,secs/core.tex,44,62,12158,31716034
get-file,secs/core.tex,45,62,12158,34279182
get-file,secs/core.tex,46,62,12158,45759549
get-file,secs/core.tex,47,62,12158,34989908
get-file,secs/core.tex,48,62,12158,63231844
get-file,secs/core.tex,49,62,12158,34936833
get-file,secs/core.tex,50,62,12158,38781637
get-file,sampleteaser.pdf,1,66,596978,79405854
get-file,sampleteaser.pdf,2,66,596978,69760161
get-file,sampleteaser.pdf,3,66,596978,80184090
get-file,sampleteaser.pdf,4,66,596978,76779504
get-file,sampleteaser.pdf,5,66,596978,74041024
get-file,sampleteaser.pdf,6,66,596978,77866796
get-file,sampleteaser.pdf,7,66,596978,70843301
get-file,sampleteaser.pdf,8,66,596978,65544759
get-file,sampleteaser.pdf,9,66,596978,80178661
get-file,sampleteaser.pdf,10,66,596978,75867780
get-file,sampleteaser.pdf,11,66,596978,61064148
get-file,sampleteaser.pdf,12,66,596978,74531004
get-file,sampleteaser.pdf,13,66,596978,64991878
get-file,sampleteaser.pdf,14,66,596978,77399014
get-file,sampleteaser.pdf,15,66,596978,68883965
get-file,sampleteaser.pdf,16,66,596978,76985873
get-file,sampleteaser.pdf,17,66,596978,74648181
get-file,sampleteaser.pdf,18,66,596978,82021758
get-file,sampleteaser.pdf,19,66,596978,69189874
get-file,sampleteaser.pdf,20,66,596978,62607215
get-file,sampleteaser.pdf,21,66,596978,76523166
get-file,sampleteaser.pdf,22,66,596978,72929044
get-file,sampleteaser.pdf,23,66,596978,77668421
get-file,sampleteaser.pdf,24,66,596978,79704852
get-file,sampleteaser.pdf,25,66,596978,80095950
get-file,sampleteaser.pdf,26,66,596978,78789732
get-file,sampleteaser.pdf,27,66,596978,79601935
get-file,sampleteaser.pdf,28,66,596978,117388102
get-file,sampleteaser.pdf,29,66,596978,78012323
get-file,sampleteaser.pdf,30,66,596978,82159281
get-file,sampleteaser.pdf,31,66,596978,75136565
get-file,sampleteaser.pdf,32,66,596978,74434579
get-file,sampleteaser.pdf,33,66,596978,87343111
get-file,sampleteaser.pdf,34,66,596978,80118201
get-file,sampleteaser.pdf,35,66,596978,82173955
get-file,sampleteaser.pdf,36,66,596978,78267594
get-file,sampleteaser.pdf,37,66,596978,70532122
get-file,sampleteaser.pdf,38,66,596978,60331270
get-file,sampleteaser.pdf,39,66,596978,86848743
get-file,sampleteaser.pdf,40,66,596978,65198989
get-file,sampleteaser.pdf,41,66,596978,78943722
get-file,sampleteaser.pdf,42,66,596978,92374414
get-file,sampleteaser.pdf,43,66,596978,66704576
get-file,sampleteaser.pdf,44,66,596978,65665362
get-file,sampleteaser.pdf,45,66,596978,80556711
get-file,sampleteaser.pdf,46,66,596978,62847305
get-file,sampleteaser.pdf,47,66,596978,107639426
get-file,sampleteaser.pdf,48,66,596978,77401004
get-file,sampleteaser.pdf,49,66,596978,73213084
get-file,sampleteaser.pdf,50,66,596978,66504002
