type,input,repetition,input-size,output-size,time
update-file,secs/multi.tex,26,1217,60,24715005
update-file,secs/multi.tex,27,1217,60,54445300
update-file,secs/multi.tex,28,1217,60,32237188
update-file,secs/multi.tex,29,1217,60,25281151
update-file,secs/multi.tex,30,1217,60,24173783
update-file,secs/multi.tex,31,1217,60,43151766
update-file,secs/multi.tex,32,1217,60,39641166
update-file,secs/multi.tex,33,1217,60,27251659
update-file,secs/multi.tex,34,1217,60,29671313
update-file,secs/multi.tex,35,1217,60,23544930
update-file,secs/multi.tex,36,1217,60,21653691
update-file,secs/multi.tex,37,1217,60,91342823
update-file,secs/multi.tex,38,1217,60,25792079
update-file,secs/multi.tex,39,1217,60,24507017
update-file,secs/multi.tex,40,1217,60,349835756
update-file,secs/multi.tex,41,1217,60,24212392
update-file,secs/multi.tex,42,1217,60,37823249
update-file,secs/multi.tex,43,1217,60,22734302
update-file,secs/multi.tex,44,1217,60,23806509
update-file,secs/multi.tex,45,1217,60,36006787
update-file,secs/multi.tex,46,1217,60,39338120
update-file,secs/multi.tex,47,1217,60,39007408
update-file,secs/multi.tex,48,1217,60,46573796
update-file,secs/multi.tex,49,1217,60,126958391
update-file,secs/multi.tex,50,1217,60,23963818
update-file,secs/core.tex,1,12157,58,24659718
update-file,secs/core.tex,2,12157,58,75259495
update-file,secs/core.tex,3,12157,58,33920244
update-file,secs/core.tex,4,12157,58,35612765
update-file,secs/core.tex,5,12157,58,48511537
update-file,secs/core.tex,6,12157,58,26908380
update-file,secs/core.tex,7,12157,58,31046811
update-file,secs/core.tex,8,12157,58,37638527
update-file,secs/core.tex,9,12157,58,40157683
update-file,secs/core.tex,10,12157,58,104557323
update-file,secs/core.tex,11,12157,58,26758337
update-file,secs/core.tex,12,12157,58,53141322
update-file,secs/core.tex,13,12157,58,23675556
update-file,secs/core.tex,14,12157,58,55302003
update-file,secs/core.tex,15,12157,58,28056744
update-file,secs/core.tex,16,12157,58,23122354
update-file,secs/core.tex,17,12157,58,40919509
update-file,secs/core.tex,18,12157,58,57311689
update-file,secs/core.tex,19,12157,58,39675246
update-file,secs/core.tex,20,12157,58,38902174
update-file,secs/core.tex,21,12157,58,108777993
update-file,secs/core.tex,22,12157,58,27608275
update-file,secs/core.tex,23,12157,58,38028192
update-file,secs/core.tex,24,12157,58,23456022
update-file,secs/core.tex,25,12157,58,129786213
update-file,secs/core.tex,26,12157,58,62291636
update-file,secs/core.tex,27,12157,58,62969905
update-file,secs/core.tex,28,12157,58,28966740
update-file,secs/core.tex,29,12157,58,25085589
update-file,secs/core.tex,30,12157,58,64413766
update-file,secs/core.tex,31,12157,58,47935925
update-file,secs/core.tex,32,12157,58,28620833
update-file,secs/core.tex,33,12157,58,59248793
update-file,secs/core.tex,34,12157,58,88291364
update-file,secs/core.tex,35,12157,58,25141371
update-file,secs/core.tex,36,12157,58,78614759
update-file,secs/core.tex,37,12157,58,53270009
update-file,secs/core.tex,38,12157,58,26649032
update-file,secs/core.tex,39,12157,58,83299107
update-file,secs/core.tex,40,12157,58,58208730
update-file,secs/core.tex,41,12157,58,79504876
update-file,secs/core.tex,42,12157,58,110994403
update-file,secs/core.tex,43,12157,58,36449199
update-file,secs/core.tex,44,12157,58,20934786
update-file,secs/core.tex,45,12157,58,93930158
update-file,secs/core.tex,46,12157,58,58083246
update-file,secs/core.tex,47,12157,58,64329191
update-file,secs/core.tex,48,12157,58,49358410
update-file,secs/core.tex,49,12157,58,61288041
update-file,secs/core.tex,50,12157,58,27103329
update-file,sampleteaser.pdf,1,585430,69,109686186
update-file,sampleteaser.pdf,2,585430,69,88637796
update-file,sampleteaser.pdf,3,585430,69,83099951
update-file,sampleteaser.pdf,4,585430,69,132458996
update-file,sampleteaser.pdf,5,585430,69,108552967
update-file,sampleteaser.pdf,6,585430,69,202906072
update-file,sampleteaser.pdf,7,585430,69,121846277
update-file,sampleteaser.pdf,8,585430,69,78407855
update-file,sampleteaser.pdf,9,585430,69,82453932
update-file,sampleteaser.pdf,10,585430,69,89848739
update-file,sampleteaser.pdf,11,585430,69,92593999
update-file,sampleteaser.pdf,12,585430,69,81602557
update-file,sampleteaser.pdf,13,585430,69,99453352
update-file,sampleteaser.pdf,14,585430,69,112867387
update-file,sampleteaser.pdf,15,585430,69,122968700
update-file,sampleteaser.pdf,16,585430,69,34391778
update-file,sampleteaser.pdf,17,585430,69,104739195
update-file,sampleteaser.pdf,18,585430,69,102012732
update-file,sampleteaser.pdf,19,585430,69,261930843
update-file,sampleteaser.pdf,20,585430,69,115495314
update-file,sampleteaser.pdf,21,585430,69,64920277
update-file,sampleteaser.pdf,22,585430,69,148973446
update-file,sampleteaser.pdf,23,585430,69,135005385
update-file,sampleteaser.pdf,24,585430,69,71405120
update-file,sampleteaser.pdf,25,585430,69,155289555
update-file,sampleteaser.pdf,26,585430,69,39530393
update-file,sampleteaser.pdf,27,585430,69,94853518
update-file,sampleteaser.pdf,28,585430,69,74203404
update-file,sampleteaser.pdf,29,585430,69,88091370
update-file,sampleteaser.pdf,30,585430,69,90401984
update-file,sampleteaser.pdf,31,585430,69,125736720
update-file,sampleteaser.pdf,32,585430,69,92297950
update-file,sampleteaser.pdf,33,585430,69,62332813
update-file,sampleteaser.pdf,34,585430,69,135970674
update-file,sampleteaser.pdf,35,585430,69,96911071
update-file,sampleteaser.pdf,36,585430,69,119771261
update-file,sampleteaser.pdf,37,585430,69,122699756
update-file,sampleteaser.pdf,38,585430,69,70707913
update-file,sampleteaser.pdf,39,585430,69,180721357
update-file,sampleteaser.pdf,40,585430,69,110437319
update-file,sampleteaser.pdf,41,585430,69,79431233
update-file,sampleteaser.pdf,42,585430,69,123590864
update-file,sampleteaser.pdf,43,585430,69,250831904
update-file,sampleteaser.pdf,44,585430,69,105515748
update-file,sampleteaser.pdf,45,585430,69,121376432
update-file,sampleteaser.pdf,46,585430,69,85040422
update-file,sampleteaser.pdf,47,585430,69,225898438
update-file,sampleteaser.pdf,48,585430,69,89719381
update-file,sampleteaser.pdf,49,585430,69,77943310
update-file,sampleteaser.pdf,50,585430,69,89442245
get-file,secs/acks.tex,1,62,767,1250235
get-file,secs/acks.tex,2,62,767,1242171
get-file,secs/acks.tex,3,62,767,1252582
get-file,secs/acks.tex,4,62,767,1244048
get-file,secs/acks.tex,5,62,767,1240147
get-file,secs/acks.tex,6,62,767,1373166
get-file,secs/acks.tex,7,62,767,1269123
get-file,secs/acks.tex,8,62,767,1233560
get-file,secs/acks.tex,9,62,767,1227185
get-file,secs/acks.tex,10,62,767,1234585
get-file,secs/acks.tex,11,62,767,1223017
get-file,secs/acks.tex,12,62,767,1217471
get-file,secs/acks.tex,13,62,767,1212561
get-file,secs/acks.tex,14,62,767,1217183
get-file,secs/acks.tex,15,62,767,1215437
get-file,secs/acks.tex,16,62,767,1330152
get-file,secs/acks.tex,17,62,767,1255091
get-file,secs/acks.tex,18,62,767,1250293
get-file,secs/acks.tex,19,62,767,1223554
get-file,secs/acks.tex,20,62,767,1267203
get-file,secs/acks.tex,21,62,767,1231315
get-file,secs/acks.tex,22,62,767,1236404
get-file,secs/acks.tex,23,62,767,1278659
get-file,secs/acks.tex,24,62,767,1299102
get-file,secs/acks.tex,25,62,767,1238400
get-file,secs/acks.tex,26,62,767,1248898
get-file,secs/acks.tex,27,62,767,1225469
get-file,secs/acks.tex,28,62,767,1279421
get-file,secs/acks.tex,29,62,767,1285878
get-file,secs/acks.tex,30,62,767,1263145
get-file,secs/acks.tex,31,62,767,1435583
get-file,secs/acks.tex,32,62,767,1337477
get-file,secs/acks.tex,33,62,767,1273744
get-file,secs/acks.tex,34,62,767,1266788
get-file,secs/acks.tex,35,62,767,1231952
get-file,secs/acks.tex,36,62,767,1215643
get-file,secs/acks.tex,37,62,767,1205854
get-file,secs/acks.tex,38,62,767,1198455
get-file,secs/acks.tex,39,62,767,1196004
get-file,secs/acks.tex,40,62,767,1298489
get-file,secs/acks.tex,41,62,767,1361647
get-file,secs/acks.tex,42,62,767,1293960
get-file,secs/acks.tex,43,62,767,1291952
get-file,secs/acks.tex,44,62,767,1267089
get-file,secs/acks.tex,45,62,767,1274070
get-file,secs/acks.tex,46,62,767,1282848
get-file,secs/acks.tex,47,62,767,1264695
get-file,secs/acks.tex,48,62,767,1252515
get-file,secs/acks.tex,49,62,767,1244252
get-file,secs/acks.tex,50,62,767,1237459
get-file,secs/multi.tex,1,63,1203,1232328
get-file,secs/multi.tex,2,63,1203,1229640
get-file,secs/multi.tex,3,63,1203,1252049
get-file,secs/multi.tex,4,63,1203,1309318
get-file,secs/multi.tex,5,63,1203,1274741
get-file,secs/multi.tex,6,63,1203,1233828
get-file,secs/multi.tex,7,63,1203,1243668
get-file,secs/multi.tex,8,63,1203,1316895
get-file,secs/multi.tex,9,63,1203,1281980
get-file,secs/multi.tex,10,63,1203,1236600
get-file,secs/multi.tex,11,63,1203,1242255
get-file,secs/multi.tex,12,63,1203,1295573
get-file,secs/multi.tex,13,63,1203,1258810
get-file,secs/multi.tex,14,63,1203,1252317
get-file,secs/multi.tex,15,63,1203,1292589
get-file,secs/multi.tex,16,63,1203,1260343
get-file,secs/multi.tex,17,63,1203,1244652
get-file,secs/multi.tex,18,63,1203,1267444
get-file,secs/multi.tex,19,63,1203,1253613
get-file,secs/multi.tex,20,63,1203,1246455
get-file,secs/multi.tex,21,63,1203,1249037
get-file,secs/multi.tex,22,63,1203,1255572
get-file,secs/multi.tex,23,63,1203,1301281
get-file,secs/multi.tex,24,63,1203,1268165
get-file,secs/multi.tex,25,63,1203,1365129
get-file,secs/multi.tex,26,63,1203,1280494
get-file,secs/multi.tex,27,63,1203,1308735
get-file,secs/multi.tex,28,63,1203,1250444
get-file,secs/multi.tex,29,63,1203,1269091
get-file,secs/multi.tex,30,63,1203,1260471
get-file,secs/multi.tex,31,63,1203,1300656
get-file,secs/multi.tex,32,63,1203,1295585
get-file,secs/multi.tex,33,63,1203,1305579
get-file,secs/multi.tex,34,63,1203,1298794
get-file,secs/multi.tex,35,63,1203,1280955
get-file,secs/multi.tex,36,63,1203,1284723
get-file,secs/multi.tex,37,63,1203,1319493
get-file,secs/multi.tex,38,63,1203,1246152
get-file,secs/multi.tex,39,63,1203,1209516
get-file,secs/multi.tex,40,63,1203,1250550
get-file,secs/multi.tex,41,63,1203,1256757
get-file,secs/multi.tex,42,63,1203,1250306
get-file,secs/multi.tex,43,63,1203,1362277
get-file,secs/multi.tex,44,63,1203,1252131
get-file,secs/multi.tex,45,63,1203,1271770
get-file,secs/multi.tex,46,63,1203,1275406
get-file,secs/multi.tex,47,63,1203,1224140
get-file,secs/multi.tex,48,63,1203,1224177
get-file,secs/multi.tex,49,63,1203,1235931
get-file,secs/multi.tex,50,63,1203,1234025
get-file,secs/core.tex,1,62,12143,1366403
get-file,secs/core.tex,2,62,12143,1337220
get-file,secs/core.tex,3,62,12143,1408778
get-file,secs/core.tex,4,62,12143,1353350
get-file,secs/core.tex,5,62,12143,1365643
get-file,secs/core.tex,6,62,12143,1389139
get-file,secs/core.tex,7,62,12143,1373484
get-file,secs/core.tex,8,62,12143,1406518
get-file,secs/core.tex,9,62,12143,1433695
get-file,secs/core.tex,10,62,12143,1360791
get-file,secs/core.tex,11,62,12143,1353160
get-file,secs/core.tex,12,62,12143,1371600
get-file,secs/core.tex,13,62,12143,1361755
get-file,secs/core.tex,14,62,12143,1359518
get-file,secs/core.tex,15,62,12143,1441006
get-file,secs/core.tex,16,62,12143,1365087
get-file,secs/core.tex,17,62,12143,1370289
get-file,secs/core.tex,18,62,12143,1378328
get-file,secs/core.tex,19,62,12143,1364639
get-file,secs/core.tex,20,62,12143,1391194
get-file,secs/core.tex,21,62,12143,1408028
get-file,secs/core.tex,22,62,12143,1487946
get-file,secs/core.tex,23,62,12143,1479212
get-file,secs/core.tex,24,62,12143,1398698
get-file,secs/core.tex,25,62,12143,1413917
get-file,secs/core.tex,26,62,12143,1894739
get-file,secs/core.tex,27,62,12143,1550743
get-file,secs/core.tex,28,62,12143,1457044
get-file,secs/core.tex,29,62,12143,1393884
get-file,secs/core.tex,30,62,12143,1406996
get-file,secs/core.tex,31,62,12143,1361454
get-file,secs/core.tex,32,62,12143,1375869
get-file,secs/core.tex,33,62,12143,1366117
get-file,secs/core.tex,34,62,12143,1392327
get-file,secs/core.tex,35,62,12143,1401668
get-file,secs/core.tex,36,62,12143,1447908
get-file,secs/core.tex,37,62,12143,1409883
get-file,secs/core.tex,38,62,12143,1438804
get-file,secs/core.tex,39,62,12143,1489587
get-file,secs/core.tex,40,62,12143,1407355
get-file,secs/core.tex,41,62,12143,1425807
get-file,secs/core.tex,42,62,12143,1480578
get-file,secs/core.tex,43,62,12143,1367848
get-file,secs/core.tex,44,62,12143,1396298
get-file,secs/core.tex,45,62,12143,1416703
get-file,secs/core.tex,46,62,12143,1337123
get-file,secs/core.tex,47,62,12143,1472090
get-file,secs/core.tex,48,62,12143,1345417
get-file,secs/core.tex,49,62,12143,1385749
get-file,secs/core.tex,50,62,12143,1427176
get-file,sampleteaser.pdf,1,66,585416,9020550
get-file,sampleteaser.pdf,2,66,585416,9019222
get-file,sampleteaser.pdf,3,66,585416,8901711
get-file,sampleteaser.pdf,4,66,585416,9063714
get-file,sampleteaser.pdf,5,66,585416,9523213
get-file,sampleteaser.pdf,6,66,585416,9126604
get-file,sampleteaser.pdf,7,66,585416,9434302
get-file,sampleteaser.pdf,8,66,585416,8988835
get-file,sampleteaser.pdf,9,66,585416,9062110
get-file,sampleteaser.pdf,10,66,585416,8927657
get-file,sampleteaser.pdf,11,66,585416,8946267
get-file,sampleteaser.pdf,12,66,585416,9281703
get-file,sampleteaser.pdf,13,66,585416,8895019
get-file,sampleteaser.pdf,14,66,585416,8947421
get-file,sampleteaser.pdf,15,66,585416,9419358
get-file,sampleteaser.pdf,16,66,585416,9094912
get-file,sampleteaser.pdf,17,66,585416,9176314
get-file,sampleteaser.pdf,18,66,585416,9040221
get-file,sampleteaser.pdf,19,66,585416,8993486
get-file,sampleteaser.pdf,20,66,585416,9050918
get-file,sampleteaser.pdf,21,66,585416,8906880
get-file,sampleteaser.pdf,22,66,585416,8921579
get-file,sampleteaser.pdf,23,66,585416,8923698
get-file,sampleteaser.pdf,24,66,585416,8915918
get-file,sampleteaser.pdf,25,66,585416,9295906
get-file,sampleteaser.pdf,26,66,585416,8965946
get-file,sampleteaser.pdf,27,66,585416,9190477
get-file,sampleteaser.pdf,28,66,585416,9242839
get-file,sampleteaser.pdf,29,66,585416,9484864
get-file,sampleteaser.pdf,30,66,585416,9420800
get-file,sampleteaser.pdf,31,66,585416,9077054
get-file,sampleteaser.pdf,32,66,585416,8927093
get-file,sampleteaser.pdf,33,66,585416,9277729
get-file,sampleteaser.pdf,34,66,585416,8888028
get-file,sampleteaser.pdf,35,66,585416,8931637
get-file,sampleteaser.pdf,36,66,585416,8948348
get-file,sampleteaser.pdf,37,66,585416,9078422
get-file,sampleteaser.pdf,38,66,585416,9127920
get-file,sampleteaser.pdf,39,66,585416,9129310
get-file,sampleteaser.pdf,40,66,585416,9026541
get-file,sampleteaser.pdf,41,66,585416,9132876
get-file,sampleteaser.pdf,42,66,585416,9314152
get-file,sampleteaser.pdf,43,66,585416,8856770
get-file,sampleteaser.pdf,44,66,585416,8909172
get-file,sampleteaser.pdf,45,66,585416,8906071
get-file,sampleteaser.pdf,46,66,585416,9388559
get-file,sampleteaser.pdf,47,66,585416,8969006
get-file,sampleteaser.pdf,48,66,585416,9093727
get-file,sampleteaser.pdf,49,66,585416,9160756
get-file,sampleteaser.pdf,50,66,585416,9003898
