type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,small-update,41,81,431,143745397,0.000333,0.141974
compile,small-update,42,81,431,140488817,0.000336,0.138636
compile,small-update,43,81,431,143487432,0.000424,0.141532
compile,small-update,44,81,430,144986596,0.000327,0.14226
compile,small-update,45,81,431,145311067,0.000338,0.143453
compile,small-update,46,81,431,144669141,0.000336,0.142714
compile,small-update,47,81,430,144578864,0.00034,0.142723
compile,small-update,48,81,429,144120965,0.0004,0.142008
compile,small-update,49,81,431,146520247,0.000331,0.144694
compile,small-update,50,81,431,144115130,0.000334,0.142305
compile,large-update,1,80,2908,463956944,0.002185,0.460237
compile,large-update,2,80,2907,464431145,0.002035,0.46082
compile,large-update,3,80,2908,461564953,0.002384,0.457616
compile,large-update,4,80,2908,462370153,0.001956,0.458888
compile,large-update,5,80,2908,457812816,0.002369,0.453849
compile,large-update,6,80,2908,459090113,0.002343,0.455091
compile,large-update,7,80,2908,459652196,0.001969,0.456171
compile,large-update,8,80,2908,462883325,0.002277,0.458979
compile,large-update,9,80,2907,463964113,0.00261,0.459654
compile,large-update,10,80,2908,465532542,0.002401,0.461525
compile,large-update,11,80,2908,466281348,0.002081,0.462351
compile,large-update,12,80,2907,453046908,0.001967,0.44949
compile,large-update,13,80,2908,453426030,0.001892,0.450003
compile,large-update,14,80,2908,464165991,0.002001,0.460544
compile,large-update,15,80,2908,459056307,0.001949,0.455539
compile,large-update,16,80,2908,457929844,0.002068,0.454284
compile,large-update,17,80,2908,477786030,0.002086,0.474146
compile,large-update,18,80,2908,478241414,0.002452,0.474144
compile,large-update,19,80,2908,473152128,0.002449,0.469044
compile,large-update,20,80,2908,464771617,0.002418,0.460667
compile,large-update,21,80,2907,457870530,0.00196,0.454404
compile,large-update,22,80,2908,457055676,0.001968,0.453567
compile,large-update,23,80,2908,462821356,0.001999,0.459332
compile,large-update,24,80,2907,455626175,0.001939,0.45215
compile,large-update,25,80,2908,470626836,0.002542,0.466252
compile,large-update,26,80,2908,516472677,0.002364,0.512564
compile,large-update,27,80,2908,462688987,0.001976,0.459197
compile,large-update,28,80,2908,460482507,0.002354,0.456521
compile,large-update,29,80,2908,459486283,0.002444,0.455309
compile,large-update,30,80,2908,460822205,0.002011,0.457273
compile,large-update,31,80,2908,465517264,0.002007,0.461968
compile,large-update,32,80,2908,462403840,0.002449,0.458309
compile,large-update,33,80,2908,463978356,0.002422,0.459862
compile,large-update,34,80,2908,464792438,0.002035,0.461137
compile,large-update,35,80,2908,478058302,0.002028,0.474396
compile,large-update,36,80,2908,467821668,0.002042,0.464143
compile,large-update,37,80,2908,483450778,0.002693,0.479075
compile,large-update,38,80,2908,456039208,0.001984,0.452454
compile,large-update,39,80,2908,460174864,0.002016,0.456522
compile,large-update,40,80,2908,458594098,0.002319,0.454708
compile,large-update,41,80,2908,472106062,0.002043,0.468402
compile,large-update,42,80,2908,466496752,0.002034,0.462833
compile,large-update,43,80,2908,465347976,0.002017,0.461687
compile,large-update,44,80,2908,468087993,0.002349,0.464171
compile,large-update,45,80,2907,472359102,0.00203,0.468814
compile,large-update,46,80,2907,464801542,0.00197,0.461182
compile,large-update,47,80,2908,459553783,0.001996,0.455971
compile,large-update,48,80,2908,458363699,0.002052,0.454733
compile,large-update,49,80,2908,461629954,0.001989,0.457967
compile,large-update,50,80,2908,471959607,0.002474,0.467872
