type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,small-update,38,81,480,319527141,0.058383,0.112541
compile,small-update,39,81,480,245095612,0.036952,0.106874
compile,small-update,40,81,480,256509963,0.036766,0.105511
compile,small-update,41,81,480,311928034,0.044641,0.108107
compile,small-update,42,81,480,307807613,0.040065,0.107397
compile,small-update,43,81,480,287748187,0.039214,0.105034
compile,small-update,44,81,480,298296225,0.041374,0.108925
compile,small-update,45,81,480,265223391,0.038563,0.103861
compile,small-update,46,81,480,235048299,0.063184,0.105435
compile,small-update,47,81,480,209986370,0.041648,0.107101
compile,small-update,48,81,480,273723557,0.038009,0.103876
compile,small-update,49,81,478,200774446,0.032673,0.1126
compile,small-update,50,81,478,251694897,0.03764,0.10769
compile,large-update,1,80,3598,521244873,0.143276,0.363101
compile,large-update,2,80,3598,524036719,0.135672,0.372924
compile,large-update,3,80,3598,549953578,0.139775,0.394835
compile,large-update,4,80,3598,516930860,0.134453,0.366227
compile,large-update,5,80,3598,519008430,0.129145,0.374086
compile,large-update,6,80,3598,516377019,0.138894,0.362963
compile,large-update,7,80,3598,552353531,0.178183,0.361191
compile,large-update,8,80,3598,524976470,0.132729,0.378324
compile,large-update,9,80,3598,529891308,0.155686,0.362216
compile,large-update,10,80,3598,546611879,0.158293,0.372797
compile,large-update,11,80,3598,497997350,0.125108,0.359063
compile,large-update,12,80,3598,511914379,0.129099,0.366513
compile,large-update,13,80,3598,496503033,0.119649,0.363208
compile,large-update,14,80,3598,506806001,0.130353,0.361201
compile,large-update,15,80,3598,513828849,0.138204,0.362644
compile,large-update,16,80,3597,526628447,0.137848,0.37169
compile,large-update,17,80,3597,505751011,0.124515,0.36361
compile,large-update,18,80,3598,537410919,0.156957,0.365441
compile,large-update,19,80,3598,521934459,0.148076,0.360031
compile,large-update,20,80,3598,515454971,0.134316,0.362675
compile,large-update,21,80,3597,493350238,0.11802,0.360049
compile,large-update,22,80,3598,502364719,0.124292,0.365742
compile,large-update,23,80,3598,543578056,0.152988,0.378001
compile,large-update,24,80,3597,527655835,0.142716,0.36989
compile,large-update,25,80,3597,574352613,0.19808,0.362554
compile,large-update,26,80,3597,514263286,0.12536,0.375215
compile,large-update,27,80,3598,520266833,0.140951,0.368497
compile,large-update,28,80,3597,521115550,0.13718,0.371559
compile,large-update,29,80,3598,510046857,0.130274,0.366631
compile,large-update,30,80,3598,519382747,0.138019,0.367269
compile,large-update,31,80,3598,515521161,0.139704,0.364348
compile,large-update,32,80,3597,514921414,0.13566,0.366385
compile,large-update,33,80,3598,530485364,0.145495,0.368372
compile,large-update,34,80,3598,528501319,0.139573,0.377166
compile,large-update,35,80,3598,513892189,0.134557,0.366112
compile,large-update,36,80,3598,516813892,0.133509,0.371643
compile,large-update,37,80,3598,603391165,0.226916,0.360467
compile,large-update,38,80,3597,522708197,0.13822,0.373394
compile,large-update,39,80,3598,524682487,0.147805,0.362783
compile,large-update,40,80,3597,536768271,0.15024,0.372606
compile,large-update,41,80,3597,503470879,0.12234,0.364327
compile,large-update,42,80,3598,515264896,0.133395,0.367099
compile,large-update,43,80,3597,701727043,0.31868,0.362494
compile,large-update,44,80,3598,529199497,0.124758,0.386602
compile,large-update,45,80,3598,517679060,0.135204,0.368792
compile,large-update,46,80,3598,539403784,0.139743,0.385022
compile,large-update,47,80,3598,548172125,0.147278,0.380096
compile,large-update,48,80,3598,559833234,0.178505,0.368553
compile,large-update,49,80,3598,563596765,0.188728,0.361263
compile,large-update,50,80,3598,510464160,0.126541,0.369355
