type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,full,1,80,44983,4661220329,0.49092,4.01341
compile,full,2,80,44984,4532025671,0.470951,3.97775
compile,full,3,80,44984,4669104710,0.464579,4.0859
compile,full,4,80,44984,4655350465,0.443577,4.0713
compile,full,5,80,44984,4717663866,0.445909,4.03476
compile,full,6,80,44982,4782985823,0.63064,4.05426
compile,full,7,80,44984,4787555023,0.576821,4.09866
compile,full,8,80,44983,4869615527,0.47656,4.17378
compile,full,9,80,44984,4643611515,0.473734,4.0492
compile,full,10,80,44984,4730548632,0.470855,4.06491
compile,full,11,80,44984,4643121720,0.475928,4.02173
compile,full,12,80,44984,4671482331,0.503026,4.05778
compile,full,13,80,44984,4664886123,0.444801,4.09304
compile,full,14,80,44984,4684017914,0.515838,4.03129
compile,full,15,80,44984,4707580268,0.493526,4.04461
compile,full,16,80,44984,4688872018,0.469498,4.07364
compile,full,17,80,44983,4514262901,0.454936,3.99078
compile,full,18,80,44984,4665011573,0.427704,4.10384
compile,full,19,80,44984,4687838693,0.497596,4.07154
compile,full,20,80,44984,4687943355,0.483337,4.07808
compile,full,21,80,44984,4616272445,0.430586,4.03459
compile,full,22,80,44984,4661477645,0.435559,4.11632
compile,full,23,80,44984,4753663635,0.494872,4.10529
compile,full,24,80,44984,4684099849,0.493269,4.05992
compile,full,25,80,44984,4458698600,0.418249,3.8966
compile,full,26,80,44984,4657899870,0.443212,4.08173
compile,full,27,80,44984,4567158579,0.443768,3.96565
compile,full,28,80,44982,4664119288,0.458447,4.0317
compile,full,29,80,44984,4597045466,0.420913,4.05495
compile,full,30,80,44984,4562596957,0.440682,4.00828
compile,full,31,80,44984,4776780447,0.508514,4.09314
compile,full,32,80,44983,4647917449,0.43998,4.0605
compile,full,33,80,44984,4651610051,0.445614,4.06663
compile,full,34,80,44984,4602354321,0.452207,4.00152
compile,full,35,80,44984,4589367422,0.462913,3.978
compile,full,36,80,44984,4553735458,0.476638,3.9486
compile,full,37,80,44984,4480632911,0.443068,3.94481
compile,full,38,80,44984,4526673166,0.447592,4.02102
compile,full,39,80,44983,4634974970,0.515296,4.06519
compile,full,40,80,44984,4597823208,0.462436,3.98332
compile,full,41,80,44984,4569732620,0.433816,3.95526
compile,full,42,80,44983,4744873599,0.49592,4.07221
compile,full,43,80,44984,4605089645,0.453508,4.09129
compile,full,44,80,44984,4670996600,0.434301,4.11978
compile,full,45,80,44982,4669388865,0.4714,4.05511
compile,full,46,80,44984,4576466961,0.410546,4.05367
compile,full,47,80,44984,4540618511,0.433016,3.98827
compile,full,48,80,44983,4500595855,0.40469,3.9929
compile,full,49,80,44984,4595738233,0.470499,3.9985
compile,full,50,80,44984,4666824930,0.476341,4.05549
get-pdf,default,1,32,1405986,129505582,0,0
get-pdf,default,2,32,1405986,137317758,0,0
get-pdf,default,3,32,1405986,103843534,0,0
get-pdf,default,4,32,1405986,124104509,0,0
get-pdf,default,5,32,1405986,117877778,0,0
get-pdf,default,6,32,1405986,125067923,0,0
get-pdf,default,7,32,1405986,114012688,0,0
get-pdf,default,8,32,1405986,135071821,0,0
get-pdf,default,9,32,1405986,111924120,0,0
get-pdf,default,10,32,1405986,103320821,0,0
get-pdf,default,11,32,1405986,120129985,0,0
get-pdf,default,12,32,1405986,98412223,0,0
get-pdf,default,13,32,1405986,98487457,0,0
get-pdf,default,14,32,1405986,123708857,0,0
get-pdf,default,15,32,1405986,120061256,0,0
get-pdf,default,16,32,1405986,119162678,0,0
get-pdf,default,17,32,1405986,120108292,0,0
get-pdf,default,18,32,1405986,130011130,0,0
get-pdf,default,19,32,1405986,132170587,0,0
get-pdf,default,20,32,1405986,114458068,0,0
get-pdf,default,21,32,1405986,135006486,0,0
get-pdf,default,22,32,1405986,112893183,0,0
get-pdf,default,23,32,1405986,112585303,0,0
get-pdf,default,24,32,1405986,108445247,0,0
get-pdf,default,25,32,1405986,107802835,0,0
get-pdf,default,26,32,1405986,119566536,0,0
get-pdf,default,27,32,1405986,113456272,0,0
get-pdf,default,28,32,1405986,117676138,0,0
get-pdf,default,29,32,1405986,88987848,0,0
get-pdf,default,30,32,1405986,126587895,0,0
get-pdf,default,31,32,1405986,99490359,0,0
get-pdf,default,32,32,1405986,119814511,0,0
get-pdf,default,33,32,1405986,106674547,0,0
get-pdf,default,34,32,1405986,113423882,0,0
get-pdf,default,35,32,1405986,132348199,0,0
get-pdf,default,36,32,1405986,126077471,0,0
get-pdf,default,37,32,1405986,127597416,0,0
get-pdf,default,38,32,1405986,106328049,0,0
get-pdf,default,39,32,1405986,112562365,0,0
get-pdf,default,40,32,1405986,126502361,0,0
get-pdf,default,41,32,1405986,141589391,0,0
get-pdf,default,42,32,1405986,116035233,0,0
get-pdf,default,43,32,1405986,121182023,0,0
get-pdf,default,44,32,1405986,112657461,0,0
get-pdf,default,45,32,1405986,110845790,0,0
get-pdf,default,46,32,1405986,95395003,0,0
get-pdf,default,47,32,1405986,99827930,0,0
get-pdf,default,48,32,1405986,100341341,0,0
get-pdf,default,49,32,1405986,111537232,0,0
get-pdf,default,50,32,1405986,122423003,0,0
compile,small-update,1,81,479,294212056,0.03534,0.112269
compile,small-update,2,81,479,275497330,0.03359,0.106253
compile,small-update,3,81,480,256190876,0.036122,0.106363
compile,small-update,4,81,480,340759031,0.037225,0.148518
compile,small-update,5,81,480,300507009,0.036105,0.104345
compile,small-update,6,81,480,200954145,0.034456,0.104912
compile,small-update,7,81,480,313686555,0.067146,0.107781
compile,small-update,8,81,480,434553751,0.046687,0.104542
compile,small-update,9,81,480,276989304,0.032802,0.102861
compile,small-update,10,81,479,200909077,0.03486,0.105474
compile,small-update,11,81,480,276993809,0.035893,0.108711
compile,small-update,12,81,479,261117204,0.03421,0.103889
compile,small-update,13,81,480,232724894,0.036214,0.103572
compile,small-update,14,81,480,246763554,0.037321,0.105342
compile,small-update,15,81,480,235615135,0.035474,0.110343
compile,small-update,16,81,480,252438678,0.041207,0.105269
compile,small-update,17,81,480,387351286,0.039134,0.113106
compile,small-update,18,81,480,250322410,0.034509,0.104145
compile,small-update,19,81,480,264369876,0.034382,0.105406
compile,small-update,20,81,480,354267048,0.033901,0.105399
compile,small-update,21,81,480,287127638,0.036429,0.103694
compile,small-update,22,81,480,328889413,0.035171,0.104862
compile,small-update,23,81,480,240179254,0.036255,0.104803
compile,small-update,24,81,480,292123414,0.035157,0.103381
compile,small-update,25,81,480,228086677,0.037395,0.105039
compile,small-update,26,81,479,252697727,0.039553,0.10616
compile,small-update,27,81,479,410116742,0.03574,0.103786
compile,small-update,28,81,480,195570176,0.034039,0.106053
compile,small-update,29,81,480,230328924,0.036701,0.107957
compile,small-update,30,81,480,260654904,0.037724,0.105808
compile,small-update,31,81,479,286362244,0.04558,0.105745
compile,small-update,32,81,480,306680355,0.063346,0.111152
compile,small-update,33,81,480,304630993,0.033685,0.115531
compile,small-update,34,81,480,275277624,0.031338,0.107729
compile,small-update,35,81,479,267816215,0.032018,0.11644
compile,small-update,36,81,480,272858310,0.035091,0.105745
compile,small-update,37,81,480,264767516,0.033103,0.107848
compile,small-update,38,81,480,259598307,0.031911,0.109177
compile,small-update,39,81,480,273858082,0.032225,0.123285
compile,small-update,40,81,480,315381438,0.033909,0.104032
compile,small-update,41,81,480,199135593,0.033562,0.109823
compile,small-update,42,81,480,266623061,0.045835,0.106368
compile,small-update,43,81,478,267397243,0.033067,0.1035
compile,small-update,44,81,480,424067256,0.036505,0.110124
compile,small-update,45,81,479,268784644,0.032892,0.10961
compile,small-update,46,81,480,236153472,0.032903,0.103725
compile,small-update,47,81,480,185423989,0.029533,0.105905
compile,small-update,48,81,480,306819286,0.033596,0.106693
compile,small-update,49,81,480,269290286,0.032366,0.106987
compile,small-update,50,81,480,241381407,0.032622,0.110498
compile,large-update,1,80,3598,511463037,0.117961,0.375467
compile,large-update,2,80,3598,523186065,0.123818,0.383532
compile,large-update,3,80,3598,511615902,0.128225,0.368853
compile,large-update,4,80,3598,510061642,0.126113,0.367314
compile,large-update,5,80,3598,520188889,0.136484,0.371464
compile,large-update,6,80,3597,500922373,0.12806,0.359581
compile,large-update,7,80,3598,539240819,0.162317,0.363765
compile,large-update,8,80,3598,516149686,0.127764,0.374886
compile,large-update,9,80,3598,535431202,0.131532,0.389234
compile,large-update,10,80,3598,527904322,0.130737,0.371401
compile,large-update,11,80,3598,514463707,0.133972,0.363997
compile,large-update,12,80,3596,511961793,0.1329,0.364306
compile,large-update,13,80,3598,511430739,0.131706,0.365081
compile,large-update,14,80,3598,512462208,0.128507,0.368038
compile,large-update,15,80,3597,511782900,0.131072,0.36491
compile,large-update,16,80,3598,525162874,0.129612,0.379896
compile,large-update,17,80,3598,513262213,0.125701,0.366329
compile,large-update,18,80,3598,519341973,0.131144,0.372067
compile,large-update,19,80,3598,511901131,0.130574,0.366679
compile,large-update,20,80,3598,509764387,0.128126,0.366932
compile,large-update,21,80,3597,505715552,0.13091,0.362413
compile,large-update,22,80,3598,521774115,0.132387,0.373721
compile,large-update,23,80,3598,541385036,0.158989,0.367501
compile,large-update,24,80,3598,523789064,0.150598,0.360667
compile,large-update,25,80,3598,608720420,0.221056,0.375433
compile,large-update,26,80,3598,507623899,0.132439,0.362705
compile,large-update,27,80,3598,517153185,0.129171,0.374668
compile,large-update,28,80,3598,529456489,0.136973,0.381119
compile,large-update,29,80,3598,535649883,0.156305,0.365049
compile,large-update,30,80,3596,516830467,0.13065,0.37046
compile,large-update,31,80,3598,518975012,0.134563,0.368235
compile,large-update,32,80,3597,506972672,0.115241,0.37719
compile,large-update,33,80,3598,517393206,0.138647,0.366386
compile,large-update,34,80,3598,505526841,0.122992,0.368905
