type,input,repetition,input-size,output-size,time,download-time,compile-time
compile,large-update,31,80,3598,1631716860,0.136939,1.47501
compile,large-update,32,80,3598,1697427250,0.144111,1.51436
compile,large-update,33,80,3598,1649378398,0.134411,1.49846
compile,large-update,34,80,3596,1633245668,0.12671,1.49141
compile,large-update,35,80,3598,1624941786,0.139056,1.47092
compile,large-update,36,80,3598,1664172035,0.141683,1.50582
compile,large-update,37,80,3598,1629279081,0.141009,1.4705
compile,large-update,38,80,3598,1671583163,0.140172,1.51342
compile,large-update,39,80,3598,1664378949,0.124623,1.52174
compile,large-update,40,80,3598,1631012809,0.128284,1.48707
compile,large-update,41,80,3598,1666790774,0.168057,1.4819
compile,large-update,42,80,3598,1632625349,0.130094,1.48724
compile,large-update,43,80,3598,1659145158,0.166942,1.47689
compile,large-update,44,80,3597,1640869879,0.13873,1.48234
compile,large-update,45,80,3598,1627799122,0.126808,1.48507
compile,large-update,46,80,3598,1620409990,0.122556,1.48016
compile,large-update,47,80,3598,1652415600,0.152735,1.48533
compile,large-update,48,80,3598,1652679331,0.145157,1.49397
compile,large-update,49,80,3598,1642351951,0.159856,1.46856
compile,large-update,50,80,3598,1643167607,0.128227,1.49774
