type,input,repetition,input-size,output-size,time
update-file,secs/core.tex,23,12157,42,53470804
update-file,secs/core.tex,24,12157,42,38029510
update-file,secs/core.tex,25,12157,42,55340023
update-file,secs/core.tex,26,12157,42,56811798
update-file,secs/core.tex,27,12157,42,71823603
update-file,secs/core.tex,28,12157,42,81305434
update-file,secs/core.tex,29,12157,42,56999607
update-file,secs/core.tex,30,12157,42,37210167
update-file,secs/core.tex,31,12157,42,39535808
update-file,secs/core.tex,32,12157,42,50752140
update-file,secs/core.tex,33,12157,42,40583965
update-file,secs/core.tex,34,12157,42,60358540
update-file,secs/core.tex,35,12157,42,56759420
update-file,secs/core.tex,36,12157,42,101953813
update-file,secs/core.tex,37,12157,42,40647332
update-file,secs/core.tex,38,12157,42,38522385
update-file,secs/core.tex,39,12157,42,38282707
update-file,secs/core.tex,40,12157,42,38994014
update-file,secs/core.tex,41,12157,42,51821086
update-file,secs/core.tex,42,12157,42,87171225
update-file,secs/core.tex,43,12157,42,69125228
update-file,secs/core.tex,44,12157,42,78978141
update-file,secs/core.tex,45,12157,42,39687880
update-file,secs/core.tex,46,12157,42,80053107
update-file,secs/core.tex,47,12157,42,51748472
update-file,secs/core.tex,48,12157,42,86329832
update-file,secs/core.tex,49,12157,42,94262137
update-file,secs/core.tex,50,12157,42,54775937
update-file,sampleteaser.pdf,1,585430,44,59132698
update-file,sampleteaser.pdf,2,585430,44,105217724
update-file,sampleteaser.pdf,3,585430,44,237065330
update-file,sampleteaser.pdf,4,585430,44,92291762
update-file,sampleteaser.pdf,5,585430,44,160810240
update-file,sampleteaser.pdf,6,585430,44,271242682
update-file,sampleteaser.pdf,7,585430,44,133888820
update-file,sampleteaser.pdf,8,585430,44,80774040
update-file,sampleteaser.pdf,9,585430,44,107851749
update-file,sampleteaser.pdf,10,585430,44,96549586
update-file,sampleteaser.pdf,11,585430,44,55819307
update-file,sampleteaser.pdf,12,585430,44,103139987
update-file,sampleteaser.pdf,13,585430,44,108115633
update-file,sampleteaser.pdf,14,585430,44,104998728
update-file,sampleteaser.pdf,15,585430,44,112140871
update-file,sampleteaser.pdf,16,585430,44,126269300
update-file,sampleteaser.pdf,17,585430,44,144416805
update-file,sampleteaser.pdf,18,585430,44,136204222
update-file,sampleteaser.pdf,19,585430,44,135665946
update-file,sampleteaser.pdf,20,585430,44,138498429
update-file,sampleteaser.pdf,21,585430,44,147133646
update-file,sampleteaser.pdf,22,585430,44,249670460
update-file,sampleteaser.pdf,23,585430,44,210029233
update-file,sampleteaser.pdf,24,585430,44,138889529
update-file,sampleteaser.pdf,25,585430,44,133162312
update-file,sampleteaser.pdf,26,585430,44,121197572
update-file,sampleteaser.pdf,27,585430,44,127794501
update-file,sampleteaser.pdf,28,585430,44,85155928
update-file,sampleteaser.pdf,29,585430,44,215256759
update-file,sampleteaser.pdf,30,585430,44,142818411
update-file,sampleteaser.pdf,31,585430,44,125719746
update-file,sampleteaser.pdf,32,585430,44,139236002
update-file,sampleteaser.pdf,33,585430,44,263888162
update-file,sampleteaser.pdf,34,585430,44,171221220
update-file,sampleteaser.pdf,35,585430,44,144643520
update-file,sampleteaser.pdf,36,585430,44,114434282
update-file,sampleteaser.pdf,37,585430,44,91328088
update-file,sampleteaser.pdf,38,585430,44,110389899
update-file,sampleteaser.pdf,39,585430,44,177409451
update-file,sampleteaser.pdf,40,585430,44,136175493
update-file,sampleteaser.pdf,41,585430,44,152790697
update-file,sampleteaser.pdf,42,585430,44,53694432
update-file,sampleteaser.pdf,43,585430,44,132138491
update-file,sampleteaser.pdf,44,585430,44,100615068
update-file,sampleteaser.pdf,45,585430,44,100517966
update-file,sampleteaser.pdf,46,585430,44,60199515
update-file,sampleteaser.pdf,47,585430,44,162759531
update-file,sampleteaser.pdf,48,585430,44,150415253
update-file,sampleteaser.pdf,49,585430,44,124312174
update-file,sampleteaser.pdf,50,585430,44,136154223
get-file,secs/acks.tex,1,62,762,33439485
get-file,secs/acks.tex,2,62,762,28346109
get-file,secs/acks.tex,3,62,762,43426360
get-file,secs/acks.tex,4,62,762,47079906
get-file,secs/acks.tex,5,62,762,34757625
get-file,secs/acks.tex,6,62,762,44406319
get-file,secs/acks.tex,7,62,762,35807160
get-file,secs/acks.tex,8,62,762,33413091
get-file,secs/acks.tex,9,62,762,35828498
get-file,secs/acks.tex,10,62,762,32837099
get-file,secs/acks.tex,11,62,762,36264122
get-file,secs/acks.tex,12,62,762,33601748
get-file,secs/acks.tex,13,62,762,33880437
get-file,secs/acks.tex,14,62,762,33962737
get-file,secs/acks.tex,15,62,762,31625430
get-file,secs/acks.tex,16,62,762,36438368
get-file,secs/acks.tex,17,62,762,33524146
get-file,secs/acks.tex,18,62,762,33067537
get-file,secs/acks.tex,19,62,762,35609519
get-file,secs/acks.tex,20,62,762,35350444
get-file,secs/acks.tex,21,62,762,34387702
get-file,secs/acks.tex,22,62,762,30907480
get-file,secs/acks.tex,23,62,762,33185097
get-file,secs/acks.tex,24,62,762,35488258
get-file,secs/acks.tex,25,62,762,32526627
get-file,secs/acks.tex,26,62,762,35569249
get-file,secs/acks.tex,27,62,762,31353817
get-file,secs/acks.tex,28,62,762,34870223
get-file,secs/acks.tex,29,62,762,35003230
get-file,secs/acks.tex,30,62,762,35591572
get-file,secs/acks.tex,31,62,762,57560135
get-file,secs/acks.tex,32,62,762,31745562
get-file,secs/acks.tex,33,62,762,43956651
get-file,secs/acks.tex,34,62,762,35561206
get-file,secs/acks.tex,35,62,762,34781195
get-file,secs/acks.tex,36,62,762,30259692
get-file,secs/acks.tex,37,62,762,35454293
get-file,secs/acks.tex,38,62,762,28731875
get-file,secs/acks.tex,39,62,762,35569541
get-file,secs/acks.tex,40,62,762,41000075
get-file,secs/acks.tex,41,62,762,34514836
get-file,secs/acks.tex,42,62,762,31161807
get-file,secs/acks.tex,43,62,762,33029208
get-file,secs/acks.tex,44,62,762,31812657
get-file,secs/acks.tex,45,62,762,33902632
get-file,secs/acks.tex,46,62,762,34429120
get-file,secs/acks.tex,47,62,762,28362003
get-file,secs/acks.tex,48,62,762,40797288
get-file,secs/acks.tex,49,62,762,27184792
get-file,secs/acks.tex,50,62,762,32956460
get-file,secs/multi.tex,1,63,1198,32094094
get-file,secs/multi.tex,2,63,1198,34232650
get-file,secs/multi.tex,3,63,1198,35547201
get-file,secs/multi.tex,4,63,1198,31471182
get-file,secs/multi.tex,5,63,1198,32163989
get-file,secs/multi.tex,6,63,1198,33085224
get-file,secs/multi.tex,7,63,1198,35962564
get-file,secs/multi.tex,8,63,1198,33205205
get-file,secs/multi.tex,9,63,1198,32134239
get-file,secs/multi.tex,10,63,1198,31087151
get-file,secs/multi.tex,11,63,1198,33644255
get-file,secs/multi.tex,12,63,1198,34858669
get-file,secs/multi.tex,13,63,1198,36708535
get-file,secs/multi.tex,14,63,1198,36939258
get-file,secs/multi.tex,15,63,1198,36325721
get-file,secs/multi.tex,16,63,1198,32369687
get-file,secs/multi.tex,17,63,1198,36567115
get-file,secs/multi.tex,18,63,1198,35658716
get-file,secs/multi.tex,19,63,1198,36058220
get-file,secs/multi.tex,20,63,1198,36903603
get-file,secs/multi.tex,21,63,1198,37724386
get-file,secs/multi.tex,22,63,1198,38020069
get-file,secs/multi.tex,23,63,1198,33596605
get-file,secs/multi.tex,24,63,1198,34145632
get-file,secs/multi.tex,25,63,1198,36656389
get-file,secs/multi.tex,26,63,1198,29737023
get-file,secs/multi.tex,27,63,1198,35863226
get-file,secs/multi.tex,28,63,1198,33884491
get-file,secs/multi.tex,29,63,1198,36955880
get-file,secs/multi.tex,30,63,1198,37482325
get-file,secs/multi.tex,31,63,1198,34040101
get-file,secs/multi.tex,32,63,1198,37535201
get-file,secs/multi.tex,33,63,1198,35549424
get-file,secs/multi.tex,34,63,1198,35021355
get-file,secs/multi.tex,35,63,1198,49036720
get-file,secs/multi.tex,36,63,1198,50366887
get-file,secs/multi.tex,37,63,1198,33021806
get-file,secs/multi.tex,38,63,1198,32149427
get-file,secs/multi.tex,39,63,1198,39141764
get-file,secs/multi.tex,40,63,1198,29526225
get-file,secs/multi.tex,41,63,1198,51421067
get-file,secs/multi.tex,42,63,1198,29929574
get-file,secs/multi.tex,43,63,1198,30571252
get-file,secs/multi.tex,44,63,1198,36378003
get-file,secs/multi.tex,45,63,1198,30648553
get-file,secs/multi.tex,46,63,1198,35997905
get-file,secs/multi.tex,47,63,1198,33793439
get-file,secs/multi.tex,48,63,1198,32680060
get-file,secs/multi.tex,49,63,1198,60674756
get-file,secs/multi.tex,50,63,1198,44048723
get-file,secs/core.tex,1,62,12158,30105542
get-file,secs/core.tex,2,62,12158,32012260
get-file,secs/core.tex,3,62,12158,41157764
get-file,secs/core.tex,4,62,12158,38179047
get-file,secs/core.tex,5,62,12158,36476510
get-file,secs/core.tex,6,62,12158,34542481
get-file,secs/core.tex,7,62,12158,33012244
get-file,secs/core.tex,8,62,12158,37108151
get-file,secs/core.tex,9,62,12158,45391017
get-file,secs/core.tex,10,62,12158,35079988
get-file,secs/core.tex,11,62,12158,44134605
get-file,secs/core.tex,12,62,12158,33388406
get-file,secs/core.tex,13,62,12158,33256354
get-file,secs/core.tex,14,62,12158,36482608
get-file,secs/core.tex,15,62,12158,39269692
get-file,secs/core.tex,16,62,12158,33619516
get-file,secs/core.tex,17,62,12158,32106446
get-file,secs/core.tex,18,62,12158,35079515
get-file,secs/core.tex,19,62,12158,35514614
get-file,secs/core.tex,20,62,12158,38829432
get-file,secs/core.tex,21,62,12158,35899704
get-file,secs/core.tex,22,62,12158,33071853
get-file,secs/core.tex,23,62,12158,39719830
get-file,secs/core.tex,24,62,12158,34416983
get-file,secs/core.tex,25,62,12158,34324392
get-file,secs/core.tex,26,62,12158,32518186
get-file,secs/core.tex,27,62,12158,35243917
get-file,secs/core.tex,28,62,12158,33334274
get-file,secs/core.tex,29,62,12158,37251317
get-file,secs/core.tex,30,62,12158,32965034
get-file,secs/core.tex,31,62,12158,36153749
get-file,secs/core.tex,32,62,12158,34675142
get-file,secs/core.tex,33,62,12158,41689865
get-file,secs/core.tex,34,62,12158,33905127
get-file,secs/core.tex,35,62,12158,38641119
get-file,secs/core.tex,36,62,12158,36419913
get-file,secs/core.tex,37,62,12158,34739080
get-file,secs/core.tex,38,62,12158,37410556
get-file,secs/core.tex,39,62,12158,35679657
get-file,secs/core.tex,40,62,12158,40267159
get-file,secs/core.tex,41,62,12158,37749377
get-file,secs/core.tex,42,62,12158,36218009
get-file,secs/core.tex,43,62,12158,40480873
get-file,secs/core.tex,44,62,12158,37643523
get-file,secs/core.tex,45,62,12158,33906190
get-file,secs/core.tex,46,62,12158,33352936
get-file,secs/core.tex,47,62,12158,37227268
get-file,secs/core.tex,48,62,12158,36818918
get-file,secs/core.tex,49,62,12158,36719364
get-file,secs/core.tex,50,62,12158,39665870
get-file,sampleteaser.pdf,1,66,596978,74611132
get-file,sampleteaser.pdf,2,66,596978,89176275
get-file,sampleteaser.pdf,3,66,596978,85028164
get-file,sampleteaser.pdf,4,66,596978,77179281
get-file,sampleteaser.pdf,5,66,596978,77310380
get-file,sampleteaser.pdf,6,66,596978,81553926
get-file,sampleteaser.pdf,7,66,596978,72866077
get-file,sampleteaser.pdf,8,66,596978,74341840
get-file,sampleteaser.pdf,9,66,596978,74080650
get-file,sampleteaser.pdf,10,66,596978,76819572
get-file,sampleteaser.pdf,11,66,596978,66537977
get-file,sampleteaser.pdf,12,66,596978,74833849
get-file,sampleteaser.pdf,13,66,596978,70982753
get-file,sampleteaser.pdf,14,66,596978,75052044
get-file,sampleteaser.pdf,15,66,596978,72476605
get-file,sampleteaser.pdf,16,66,596978,63899178
get-file,sampleteaser.pdf,17,66,596978,80529488
get-file,sampleteaser.pdf,18,66,596978,73780780
get-file,sampleteaser.pdf,19,66,596978,80028459
get-file,sampleteaser.pdf,20,66,596978,73129165
get-file,sampleteaser.pdf,21,66,596978,81529185
get-file,sampleteaser.pdf,22,66,596978,66202055
get-file,sampleteaser.pdf,23,66,596978,72114071
get-file,sampleteaser.pdf,24,66,596978,89875062
get-file,sampleteaser.pdf,25,66,596978,78950189
get-file,sampleteaser.pdf,26,66,596978,70335767
get-file,sampleteaser.pdf,27,66,596978,58267976
get-file,sampleteaser.pdf,28,66,596978,77273283
get-file,sampleteaser.pdf,29,66,596978,79637220
get-file,sampleteaser.pdf,30,66,596978,75867755
get-file,sampleteaser.pdf,31,66,596978,62041492
get-file,sampleteaser.pdf,32,66,596978,69268652
get-file,sampleteaser.pdf,33,66,596978,85316916
get-file,sampleteaser.pdf,34,66,596978,71845895
get-file,sampleteaser.pdf,35,66,596978,70023292
get-file,sampleteaser.pdf,36,66,596978,69568712
get-file,sampleteaser.pdf,37,66,596978,77816106
get-file,sampleteaser.pdf,38,66,596978,69642108
get-file,sampleteaser.pdf,39,66,596978,70963968
get-file,sampleteaser.pdf,40,66,596978,61351329
get-file,sampleteaser.pdf,41,66,596978,56383848
get-file,sampleteaser.pdf,42,66,596978,85474160
get-file,sampleteaser.pdf,43,66,596978,69602952
get-file,sampleteaser.pdf,44,66,596978,65487307
get-file,sampleteaser.pdf,45,66,596978,76289522
get-file,sampleteaser.pdf,46,66,596978,75340852
get-file,sampleteaser.pdf,47,66,596978,93778098
get-file,sampleteaser.pdf,48,66,596978,68026463
get-file,sampleteaser.pdf,49,66,596978,71874488
get-file,sampleteaser.pdf,50,66,596978,68429272
