type,input,repetition,input-size,output-size,time
update-file,sampleteaser.pdf,49,585430,69,109279833
update-file,sampleteaser.pdf,50,585430,69,100508004
get-file,secs/acks.tex,1,62,767,1926271
get-file,secs/acks.tex,2,62,767,2143222
get-file,secs/acks.tex,3,62,767,1851008
get-file,secs/acks.tex,4,62,767,1915463
get-file,secs/acks.tex,5,62,767,1741784
get-file,secs/acks.tex,6,62,767,2077615
get-file,secs/acks.tex,7,62,767,1757839
get-file,secs/acks.tex,8,62,767,2163243
get-file,secs/acks.tex,9,62,767,2005163
get-file,secs/acks.tex,10,62,767,2022067
get-file,secs/acks.tex,11,62,767,1689063
get-file,secs/acks.tex,12,62,767,2271900
get-file,secs/acks.tex,13,62,767,1678914
get-file,secs/acks.tex,14,62,767,1749389
get-file,secs/acks.tex,15,62,767,1752854
get-file,secs/acks.tex,16,62,767,2145138
get-file,secs/acks.tex,17,62,767,1858587
get-file,secs/acks.tex,18,62,767,1940073
get-file,secs/acks.tex,19,62,767,1811109
get-file,secs/acks.tex,20,62,767,2114059
get-file,secs/acks.tex,21,62,767,1833292
get-file,secs/acks.tex,22,62,767,1829486
get-file,secs/acks.tex,23,62,767,1847432
get-file,secs/acks.tex,24,62,767,1958266
get-file,secs/acks.tex,25,62,767,1822336
get-file,secs/acks.tex,26,62,767,1806471
get-file,secs/acks.tex,27,62,767,1770521
get-file,secs/acks.tex,28,62,767,1801455
get-file,secs/acks.tex,29,62,767,1831865
get-file,secs/acks.tex,30,62,767,1821467
get-file,secs/acks.tex,31,62,767,1896187
get-file,secs/acks.tex,32,62,767,1811992
get-file,secs/acks.tex,33,62,767,1927249
get-file,secs/acks.tex,34,62,767,1798602
get-file,secs/acks.tex,35,62,767,1849745
get-file,secs/acks.tex,36,62,767,1734556
get-file,secs/acks.tex,37,62,767,1859609
get-file,secs/acks.tex,38,62,767,1765007
get-file,secs/acks.tex,39,62,767,1987099
get-file,secs/acks.tex,40,62,767,2217798
get-file,secs/acks.tex,41,62,767,2363997
get-file,secs/acks.tex,42,62,767,1891161
get-file,secs/acks.tex,43,62,767,1778161
get-file,secs/acks.tex,44,62,767,1743919
get-file,secs/acks.tex,45,62,767,1845814
get-file,secs/acks.tex,46,62,767,1786192
get-file,secs/acks.tex,47,62,767,1977640
get-file,secs/acks.tex,48,62,767,1742015
get-file,secs/acks.tex,49,62,767,1849679
get-file,secs/acks.tex,50,62,767,1926035
get-file,secs/multi.tex,1,63,1203,2006376
get-file,secs/multi.tex,2,63,1203,3087533
get-file,secs/multi.tex,3,63,1203,1862082
get-file,secs/multi.tex,4,63,1203,1996853
get-file,secs/multi.tex,5,63,1203,1836113
get-file,secs/multi.tex,6,63,1203,1875618
get-file,secs/multi.tex,7,63,1203,1895672
get-file,secs/multi.tex,8,63,1203,2092004
get-file,secs/multi.tex,9,63,1203,1837655
get-file,secs/multi.tex,10,63,1203,1819813
get-file,secs/multi.tex,11,63,1203,1857088
get-file,secs/multi.tex,12,63,1203,1843285
get-file,secs/multi.tex,13,63,1203,1816878
get-file,secs/multi.tex,14,63,1203,1882885
get-file,secs/multi.tex,15,63,1203,1807395
get-file,secs/multi.tex,16,63,1203,1810007
get-file,secs/multi.tex,17,63,1203,1807814
get-file,secs/multi.tex,18,63,1203,2089520
get-file,secs/multi.tex,19,63,1203,1833922
get-file,secs/multi.tex,20,63,1203,1852228
get-file,secs/multi.tex,21,63,1203,1803968
get-file,secs/multi.tex,22,63,1203,1895151
get-file,secs/multi.tex,23,63,1203,1790384
get-file,secs/multi.tex,24,63,1203,1779836
get-file,secs/multi.tex,25,63,1203,1854024
get-file,secs/multi.tex,26,63,1203,1786695
get-file,secs/multi.tex,27,63,1203,1757582
get-file,secs/multi.tex,28,63,1203,3749217
get-file,secs/multi.tex,29,63,1203,2310198
get-file,secs/multi.tex,30,63,1203,1971386
get-file,secs/multi.tex,31,63,1203,1921448
get-file,secs/multi.tex,32,63,1203,1867452
get-file,secs/multi.tex,33,63,1203,1913541
get-file,secs/multi.tex,34,63,1203,1834066
get-file,secs/multi.tex,35,63,1203,2002068
get-file,secs/multi.tex,36,63,1203,1855223
get-file,secs/multi.tex,37,63,1203,1862104
get-file,secs/multi.tex,38,63,1203,1788004
get-file,secs/multi.tex,39,63,1203,1805789
get-file,secs/multi.tex,40,63,1203,2010410
get-file,secs/multi.tex,41,63,1203,1802274
get-file,secs/multi.tex,42,63,1203,9220007
get-file,secs/multi.tex,43,63,1203,2686345
get-file,secs/multi.tex,44,63,1203,4073443
get-file,secs/multi.tex,45,63,1203,1962179
get-file,secs/multi.tex,46,63,1203,1938534
get-file,secs/multi.tex,47,63,1203,2035732
get-file,secs/multi.tex,48,63,1203,1871410
get-file,secs/multi.tex,49,63,1203,1987027
get-file,secs/multi.tex,50,63,1203,1875333
get-file,secs/core.tex,1,62,12143,2222574
get-file,secs/core.tex,2,62,12143,2409381
get-file,secs/core.tex,3,62,12143,2604382
get-file,secs/core.tex,4,62,12143,2261099
get-file,secs/core.tex,5,62,12143,2430104
get-file,secs/core.tex,6,62,12143,2146525
get-file,secs/core.tex,7,62,12143,2746336
get-file,secs/core.tex,8,62,12143,2352513
get-file,secs/core.tex,9,62,12143,3216718
get-file,secs/core.tex,10,62,12143,2278365
get-file,secs/core.tex,11,62,12143,2239816
get-file,secs/core.tex,12,62,12143,2193649
get-file,secs/core.tex,13,62,12143,2292034
get-file,secs/core.tex,14,62,12143,5668609
get-file,secs/core.tex,15,62,12143,2287131
get-file,secs/core.tex,16,62,12143,2260835
get-file,secs/core.tex,17,62,12143,6170141
get-file,secs/core.tex,18,62,12143,4695612
get-file,secs/core.tex,19,62,12143,2344260
get-file,secs/core.tex,20,62,12143,2238069
get-file,secs/core.tex,21,62,12143,2195230
get-file,secs/core.tex,22,62,12143,2301610
get-file,secs/core.tex,23,62,12143,2246399
get-file,secs/core.tex,24,62,12143,2181893
get-file,secs/core.tex,25,62,12143,2429386
get-file,secs/core.tex,26,62,12143,2159526
get-file,secs/core.tex,27,62,12143,2267734
get-file,secs/core.tex,28,62,12143,2226786
get-file,secs/core.tex,29,62,12143,2055289
get-file,secs/core.tex,30,62,12143,2065040
get-file,secs/core.tex,31,62,12143,2109317
get-file,secs/core.tex,32,62,12143,2098513
get-file,secs/core.tex,33,62,12143,2112909
get-file,secs/core.tex,34,62,12143,2195170
get-file,secs/core.tex,35,62,12143,2111847
get-file,secs/core.tex,36,62,12143,2188104
get-file,secs/core.tex,37,62,12143,2247469
get-file,secs/core.tex,38,62,12143,2107405
get-file,secs/core.tex,39,62,12143,2105773
get-file,secs/core.tex,40,62,12143,2072589
get-file,secs/core.tex,41,62,12143,2095321
get-file,secs/core.tex,42,62,12143,2121839
get-file,secs/core.tex,43,62,12143,2128395
get-file,secs/core.tex,44,62,12143,2296258
get-file,secs/core.tex,45,62,12143,2112273
get-file,secs/core.tex,46,62,12143,16353337
get-file,secs/core.tex,47,62,12143,5515859
get-file,secs/core.tex,48,62,12143,6663492
get-file,secs/core.tex,49,62,12143,2443421
get-file,secs/core.tex,50,62,12143,2427142
get-file,sampleteaser.pdf,1,66,585416,24262860
get-file,sampleteaser.pdf,2,66,585416,20194883
get-file,sampleteaser.pdf,3,66,585416,18245259
get-file,sampleteaser.pdf,4,66,585416,20156434
get-file,sampleteaser.pdf,5,66,585416,18889095
get-file,sampleteaser.pdf,6,66,585416,23230458
get-file,sampleteaser.pdf,7,66,585416,17702803
get-file,sampleteaser.pdf,8,66,585416,17142030
get-file,sampleteaser.pdf,9,66,585416,18139835
get-file,sampleteaser.pdf,10,66,585416,45086948
get-file,sampleteaser.pdf,11,66,585416,17398214
get-file,sampleteaser.pdf,12,66,585416,16579572
get-file,sampleteaser.pdf,13,66,585416,16653915
get-file,sampleteaser.pdf,14,66,585416,48582351
get-file,sampleteaser.pdf,15,66,585416,19033169
get-file,sampleteaser.pdf,16,66,585416,16708978
get-file,sampleteaser.pdf,17,66,585416,17941072
get-file,sampleteaser.pdf,18,66,585416,45109594
get-file,sampleteaser.pdf,19,66,585416,16648634
get-file,sampleteaser.pdf,20,66,585416,16851581
get-file,sampleteaser.pdf,21,66,585416,16002869
get-file,sampleteaser.pdf,22,66,585416,47162136
get-file,sampleteaser.pdf,23,66,585416,17243225
get-file,sampleteaser.pdf,24,66,585416,29025141
get-file,sampleteaser.pdf,25,66,585416,23321540
get-file,sampleteaser.pdf,26,66,585416,29507087
get-file,sampleteaser.pdf,27,66,585416,17767005
get-file,sampleteaser.pdf,28,66,585416,17266680
get-file,sampleteaser.pdf,29,66,585416,25289238
get-file,sampleteaser.pdf,30,66,585416,37941846
get-file,sampleteaser.pdf,31,66,585416,17243517
get-file,sampleteaser.pdf,32,66,585416,16740096
get-file,sampleteaser.pdf,33,66,585416,27476000
get-file,sampleteaser.pdf,34,66,585416,38250867
get-file,sampleteaser.pdf,35,66,585416,21225073
get-file,sampleteaser.pdf,36,66,585416,23366951
get-file,sampleteaser.pdf,37,66,585416,19320188
get-file,sampleteaser.pdf,38,66,585416,43374199
get-file,sampleteaser.pdf,39,66,585416,19484334
get-file,sampleteaser.pdf,40,66,585416,24487392
get-file,sampleteaser.pdf,41,66,585416,20062812
get-file,sampleteaser.pdf,42,66,585416,26100865
get-file,sampleteaser.pdf,43,66,585416,29179205
get-file,sampleteaser.pdf,44,66,585416,27106646
get-file,sampleteaser.pdf,45,66,585416,16660887
get-file,sampleteaser.pdf,46,66,585416,28437998
get-file,sampleteaser.pdf,47,66,585416,17130940
get-file,sampleteaser.pdf,48,66,585416,17001160
get-file,sampleteaser.pdf,49,66,585416,18196149
get-file,sampleteaser.pdf,50,66,585416,44776480
