type,input,repetition,input-size,output-size,time
update-file,secs/multi.tex,27,1217,60,50374492
update-file,secs/multi.tex,28,1217,60,38486736
update-file,secs/multi.tex,29,1217,60,37608722
update-file,secs/multi.tex,30,1217,60,26901651
update-file,secs/multi.tex,31,1217,60,27105072
update-file,secs/multi.tex,32,1217,60,24638257
update-file,secs/multi.tex,33,1217,60,24227521
update-file,secs/multi.tex,34,1217,60,27218684
update-file,secs/multi.tex,35,1217,60,25375871
update-file,secs/multi.tex,36,1217,60,27927144
update-file,secs/multi.tex,37,1217,60,93379690
update-file,secs/multi.tex,38,1217,60,26054631
update-file,secs/multi.tex,39,1217,60,50901659
update-file,secs/multi.tex,40,1217,60,35161590
update-file,secs/multi.tex,41,1217,60,56472778
update-file,secs/multi.tex,42,1217,60,28053611
update-file,secs/multi.tex,43,1217,60,43869018
update-file,secs/multi.tex,44,1217,60,27729993
update-file,secs/multi.tex,45,1217,60,27095446
update-file,secs/multi.tex,46,1217,60,59436855
update-file,secs/multi.tex,47,1217,60,55675382
update-file,secs/multi.tex,48,1217,60,32109126
update-file,secs/multi.tex,49,1217,60,202199403
update-file,secs/multi.tex,50,1217,60,33503233
update-file,secs/core.tex,1,12157,58,41567587
update-file,secs/core.tex,2,12157,58,80029853
update-file,secs/core.tex,3,12157,58,30701550
update-file,secs/core.tex,4,12157,58,74859925
update-file,secs/core.tex,5,12157,58,100120873
update-file,secs/core.tex,6,12157,58,27815364
update-file,secs/core.tex,7,12157,58,30519463
update-file,secs/core.tex,8,12157,58,72435771
update-file,secs/core.tex,9,12157,58,43054476
update-file,secs/core.tex,10,12157,58,32153912
update-file,secs/core.tex,11,12157,58,37393564
update-file,secs/core.tex,12,12157,58,36791484
update-file,secs/core.tex,13,12157,58,60791730
update-file,secs/core.tex,14,12157,58,28600690
update-file,secs/core.tex,15,12157,58,66036893
update-file,secs/core.tex,16,12157,58,23455837
update-file,secs/core.tex,17,12157,58,64910336
update-file,secs/core.tex,18,12157,58,49483740
update-file,secs/core.tex,19,12157,58,41254417
update-file,secs/core.tex,20,12157,58,31311802
update-file,secs/core.tex,21,12157,58,41904580
update-file,secs/core.tex,22,12157,58,67225744
update-file,secs/core.tex,23,12157,58,91062048
update-file,secs/core.tex,24,12157,58,46666637
update-file,secs/core.tex,25,12157,58,27013134
update-file,secs/core.tex,26,12157,58,29055186
update-file,secs/core.tex,27,12157,58,25668761
update-file,secs/core.tex,28,12157,58,28416539
update-file,secs/core.tex,29,12157,58,49012355
update-file,secs/core.tex,30,12157,58,74861835
update-file,secs/core.tex,31,12157,58,32528790
update-file,secs/core.tex,32,12157,58,82685140
update-file,secs/core.tex,33,12157,58,45799156
update-file,secs/core.tex,34,12157,58,44751741
update-file,secs/core.tex,35,12157,58,31311154
update-file,secs/core.tex,36,12157,58,28418516
update-file,secs/core.tex,37,12157,58,70412836
update-file,secs/core.tex,38,12157,58,30150337
update-file,secs/core.tex,39,12157,58,73686526
update-file,secs/core.tex,40,12157,58,33999023
update-file,secs/core.tex,41,12157,58,138124944
update-file,secs/core.tex,42,12157,58,102700362
update-file,secs/core.tex,43,12157,58,53801163
update-file,secs/core.tex,44,12157,58,39457098
update-file,secs/core.tex,45,12157,58,27859939
update-file,secs/core.tex,46,12157,58,43730291
update-file,secs/core.tex,47,12157,58,42047865
update-file,secs/core.tex,48,12157,58,42443105
update-file,secs/core.tex,49,12157,58,109377988
update-file,secs/core.tex,50,12157,58,243392426
update-file,sampleteaser.pdf,1,585430,69,110430092
update-file,sampleteaser.pdf,2,585430,69,350347752
update-file,sampleteaser.pdf,3,585430,69,129848171
update-file,sampleteaser.pdf,4,585430,69,116809180
update-file,sampleteaser.pdf,5,585430,69,156074171
update-file,sampleteaser.pdf,6,585430,69,99103310
update-file,sampleteaser.pdf,7,585430,69,51991455
update-file,sampleteaser.pdf,8,585430,69,125949308
update-file,sampleteaser.pdf,9,585430,69,98363809
update-file,sampleteaser.pdf,10,585430,69,128973934
update-file,sampleteaser.pdf,11,585430,69,141843726
update-file,sampleteaser.pdf,12,585430,69,119074284
update-file,sampleteaser.pdf,13,585430,69,146554831
update-file,sampleteaser.pdf,14,585430,69,75553915
update-file,sampleteaser.pdf,15,585430,69,152303859
update-file,sampleteaser.pdf,16,585430,69,138146750
update-file,sampleteaser.pdf,17,585430,69,121544298
update-file,sampleteaser.pdf,18,585430,69,41682690
update-file,sampleteaser.pdf,19,585430,69,103007107
update-file,sampleteaser.pdf,20,585430,69,91057853
update-file,sampleteaser.pdf,21,585430,69,43191855
update-file,sampleteaser.pdf,22,585430,69,204714074
update-file,sampleteaser.pdf,23,585430,69,101212824
update-file,sampleteaser.pdf,24,585430,69,106282586
update-file,sampleteaser.pdf,25,585430,69,90669330
update-file,sampleteaser.pdf,26,585430,69,104807216
update-file,sampleteaser.pdf,27,585430,69,149063990
update-file,sampleteaser.pdf,28,585430,69,46192538
update-file,sampleteaser.pdf,29,585430,69,139346089
update-file,sampleteaser.pdf,30,585430,69,110029740
update-file,sampleteaser.pdf,31,585430,69,83494784
update-file,sampleteaser.pdf,32,585430,69,97695781
update-file,sampleteaser.pdf,33,585430,69,100724346
update-file,sampleteaser.pdf,34,585430,69,151749186
update-file,sampleteaser.pdf,35,585430,69,148982933
update-file,sampleteaser.pdf,36,585430,69,121015470
update-file,sampleteaser.pdf,37,585430,69,65166463
update-file,sampleteaser.pdf,38,585430,69,80323423
update-file,sampleteaser.pdf,39,585430,69,79745726
update-file,sampleteaser.pdf,40,585430,69,121250271
update-file,sampleteaser.pdf,41,585430,69,105704963
update-file,sampleteaser.pdf,42,585430,69,76725648
update-file,sampleteaser.pdf,43,585430,69,142846020
update-file,sampleteaser.pdf,44,585430,69,117445902
update-file,sampleteaser.pdf,45,585430,69,112029484
update-file,sampleteaser.pdf,46,585430,69,119242769
update-file,sampleteaser.pdf,47,585430,69,210971493
update-file,sampleteaser.pdf,48,585430,69,80307191
update-file,sampleteaser.pdf,49,585430,69,112852713
update-file,sampleteaser.pdf,50,585430,69,120960840
get-file,secs/acks.tex,1,62,767,2223005
get-file,secs/acks.tex,2,62,767,2137246
get-file,secs/acks.tex,3,62,767,1966439
get-file,secs/acks.tex,4,62,767,2107258
get-file,secs/acks.tex,5,62,767,3786817
get-file,secs/acks.tex,6,62,767,7550854
get-file,secs/acks.tex,7,62,767,7614691
get-file,secs/acks.tex,8,62,767,4962092
get-file,secs/acks.tex,9,62,767,5240291
get-file,secs/acks.tex,10,62,767,6385267
get-file,secs/acks.tex,11,62,767,6054068
get-file,secs/acks.tex,12,62,767,3063584
get-file,secs/acks.tex,13,62,767,3634770
get-file,secs/acks.tex,14,62,767,3964367
get-file,secs/acks.tex,15,62,767,1868547
get-file,secs/acks.tex,16,62,767,1845202
get-file,secs/acks.tex,17,62,767,3042804
get-file,secs/acks.tex,18,62,767,3515574
get-file,secs/acks.tex,19,62,767,5539852
get-file,secs/acks.tex,20,62,767,3512017
get-file,secs/acks.tex,21,62,767,2204285
get-file,secs/acks.tex,22,62,767,4768524
get-file,secs/acks.tex,23,62,767,3354944
get-file,secs/acks.tex,24,62,767,3237594
get-file,secs/acks.tex,25,62,767,3003343
get-file,secs/acks.tex,26,62,767,2417887
get-file,secs/acks.tex,27,62,767,3326976
get-file,secs/acks.tex,28,62,767,7661998
get-file,secs/acks.tex,29,62,767,5173242
get-file,secs/acks.tex,30,62,767,3969436
get-file,secs/acks.tex,31,62,767,3708190
get-file,secs/acks.tex,32,62,767,4148959
get-file,secs/acks.tex,33,62,767,8135642
get-file,secs/acks.tex,34,62,767,2680649
get-file,secs/acks.tex,35,62,767,5022766
get-file,secs/acks.tex,36,62,767,2692059
get-file,secs/acks.tex,37,62,767,2024899
get-file,secs/acks.tex,38,62,767,1934023
get-file,secs/acks.tex,39,62,767,1881382
get-file,secs/acks.tex,40,62,767,1993415
get-file,secs/acks.tex,41,62,767,2163962
get-file,secs/acks.tex,42,62,767,1961849
get-file,secs/acks.tex,43,62,767,2010022
get-file,secs/acks.tex,44,62,767,4052307
get-file,secs/acks.tex,45,62,767,10400346
get-file,secs/acks.tex,46,62,767,4482062
get-file,secs/acks.tex,47,62,767,2514622
get-file,secs/acks.tex,48,62,767,4064074
get-file,secs/acks.tex,49,62,767,2149065
get-file,secs/acks.tex,50,62,767,1954374
get-file,secs/multi.tex,1,63,1203,1998575
get-file,secs/multi.tex,2,63,1203,2899991
get-file,secs/multi.tex,3,63,1203,2095420
get-file,secs/multi.tex,4,63,1203,2150692
get-file,secs/multi.tex,5,63,1203,2136677
get-file,secs/multi.tex,6,63,1203,2411315
get-file,secs/multi.tex,7,63,1203,2251497
get-file,secs/multi.tex,8,63,1203,2809736
get-file,secs/multi.tex,9,63,1203,2115502
get-file,secs/multi.tex,10,63,1203,2481532
get-file,secs/multi.tex,11,63,1203,2214203
get-file,secs/multi.tex,12,63,1203,2087807
get-file,secs/multi.tex,13,63,1203,2142235
get-file,secs/multi.tex,14,63,1203,2028254
get-file,secs/multi.tex,15,63,1203,2460903
get-file,secs/multi.tex,16,63,1203,2073669
get-file,secs/multi.tex,17,63,1203,2614742
get-file,secs/multi.tex,18,63,1203,2061125
get-file,secs/multi.tex,19,63,1203,2485881
get-file,secs/multi.tex,20,63,1203,1950775
get-file,secs/multi.tex,21,63,1203,2023524
get-file,secs/multi.tex,22,63,1203,2006206
get-file,secs/multi.tex,23,63,1203,2508664
get-file,secs/multi.tex,24,63,1203,2362422
get-file,secs/multi.tex,25,63,1203,2136142
get-file,secs/multi.tex,26,63,1203,2073767
get-file,secs/multi.tex,27,63,1203,2341372
get-file,secs/multi.tex,28,63,1203,2518221
get-file,secs/multi.tex,29,63,1203,2064087
get-file,secs/multi.tex,30,63,1203,2125194
get-file,secs/multi.tex,31,63,1203,2182269
get-file,secs/multi.tex,32,63,1203,2157818
get-file,secs/multi.tex,33,63,1203,2197056
get-file,secs/multi.tex,34,63,1203,2087251
get-file,secs/multi.tex,35,63,1203,2177128
get-file,secs/multi.tex,36,63,1203,1977276
get-file,secs/multi.tex,37,63,1203,2117363
get-file,secs/multi.tex,38,63,1203,2321821
get-file,secs/multi.tex,39,63,1203,2078081
get-file,secs/multi.tex,40,63,1203,2052233
get-file,secs/multi.tex,41,63,1203,2845228
get-file,secs/multi.tex,42,63,1203,2371326
get-file,secs/multi.tex,43,63,1203,2171946
get-file,secs/multi.tex,44,63,1203,2121864
get-file,secs/multi.tex,45,63,1203,2503472
get-file,secs/multi.tex,46,63,1203,2050030
get-file,secs/multi.tex,47,63,1203,1885957
get-file,secs/multi.tex,48,63,1203,2058635
get-file,secs/multi.tex,49,63,1203,2106783
get-file,secs/multi.tex,50,63,1203,2305522
get-file,secs/core.tex,1,62,12143,3992727
get-file,secs/core.tex,2,62,12143,5716198
get-file,secs/core.tex,3,62,12143,2603712
get-file,secs/core.tex,4,62,12143,2607626
get-file,secs/core.tex,5,62,12143,2668955
get-file,secs/core.tex,6,62,12143,2704746
get-file,secs/core.tex,7,62,12143,2568624
get-file,secs/core.tex,8,62,12143,2406836
get-file,secs/core.tex,9,62,12143,2660601
get-file,secs/core.tex,10,62,12143,2682492
get-file,secs/core.tex,11,62,12143,2353170
get-file,secs/core.tex,12,62,12143,2384640
get-file,secs/core.tex,13,62,12143,2296884
get-file,secs/core.tex,14,62,12143,2643494
get-file,secs/core.tex,15,62,12143,2498724
get-file,secs/core.tex,16,62,12143,2348732
get-file,secs/core.tex,17,62,12143,2492934
get-file,secs/core.tex,18,62,12143,2875517
get-file,secs/core.tex,19,62,12143,2363196
get-file,secs/core.tex,20,62,12143,2600097
get-file,secs/core.tex,21,62,12143,2381894
get-file,secs/core.tex,22,62,12143,2606057
get-file,secs/core.tex,23,62,12143,2430751
get-file,secs/core.tex,24,62,12143,2324127
get-file,secs/core.tex,25,62,12143,2293927
get-file,secs/core.tex,26,62,12143,2600359
get-file,secs/core.tex,27,62,12143,4090159
get-file,secs/core.tex,28,62,12143,2849083
get-file,secs/core.tex,29,62,12143,2938996
get-file,secs/core.tex,30,62,12143,3496700
get-file,secs/core.tex,31,62,12143,2770894
get-file,secs/core.tex,32,62,12143,2615025
get-file,secs/core.tex,33,62,12143,2552384
get-file,secs/core.tex,34,62,12143,2531667
get-file,secs/core.tex,35,62,12143,2599555
get-file,secs/core.tex,36,62,12143,2480441
get-file,secs/core.tex,37,62,12143,2767178
get-file,secs/core.tex,38,62,12143,2506146
get-file,secs/core.tex,39,62,12143,2549385
get-file,secs/core.tex,40,62,12143,2811273
get-file,secs/core.tex,41,62,12143,2729610
get-file,secs/core.tex,42,62,12143,2752187
get-file,secs/core.tex,43,62,12143,2598945
get-file,secs/core.tex,44,62,12143,2327394
get-file,secs/core.tex,45,62,12143,2281748
get-file,secs/core.tex,46,62,12143,2532319
get-file,secs/core.tex,47,62,12143,2630160
get-file,secs/core.tex,48,62,12143,2516427
get-file,secs/core.tex,49,62,12143,2419987
get-file,secs/core.tex,50,62,12143,2383473
get-file,sampleteaser.pdf,1,66,585416,25733726
get-file,sampleteaser.pdf,2,66,585416,23769365
get-file,sampleteaser.pdf,3,66,585416,21484497
get-file,sampleteaser.pdf,4,66,585416,22100506
get-file,sampleteaser.pdf,5,66,585416,19275422
get-file,sampleteaser.pdf,6,66,585416,19420146
get-file,sampleteaser.pdf,7,66,585416,21151074
get-file,sampleteaser.pdf,8,66,585416,19598519
get-file,sampleteaser.pdf,9,66,585416,21040969
get-file,sampleteaser.pdf,10,66,585416,18822154
get-file,sampleteaser.pdf,11,66,585416,19108933
get-file,sampleteaser.pdf,12,66,585416,19467237
get-file,sampleteaser.pdf,13,66,585416,19177854
get-file,sampleteaser.pdf,14,66,585416,18224312
get-file,sampleteaser.pdf,15,66,585416,17782558
get-file,sampleteaser.pdf,16,66,585416,19900111
get-file,sampleteaser.pdf,17,66,585416,19126864
get-file,sampleteaser.pdf,18,66,585416,17878788
get-file,sampleteaser.pdf,19,66,585416,18659448
get-file,sampleteaser.pdf,20,66,585416,19204108
get-file,sampleteaser.pdf,21,66,585416,22270072
get-file,sampleteaser.pdf,22,66,585416,19851006
get-file,sampleteaser.pdf,23,66,585416,17491284
get-file,sampleteaser.pdf,24,66,585416,19038012
get-file,sampleteaser.pdf,25,66,585416,17957309
get-file,sampleteaser.pdf,26,66,585416,24508697
get-file,sampleteaser.pdf,27,66,585416,19879048
get-file,sampleteaser.pdf,28,66,585416,17148198
get-file,sampleteaser.pdf,29,66,585416,18731150
get-file,sampleteaser.pdf,30,66,585416,17183378
get-file,sampleteaser.pdf,31,66,585416,19473385
get-file,sampleteaser.pdf,32,66,585416,18180213
get-file,sampleteaser.pdf,33,66,585416,19052448
get-file,sampleteaser.pdf,34,66,585416,18099734
get-file,sampleteaser.pdf,35,66,585416,18751904
get-file,sampleteaser.pdf,36,66,585416,25808411
get-file,sampleteaser.pdf,37,66,585416,21664898
get-file,sampleteaser.pdf,38,66,585416,28169360
get-file,sampleteaser.pdf,39,66,585416,22071047
get-file,sampleteaser.pdf,40,66,585416,18591847
get-file,sampleteaser.pdf,41,66,585416,18719437
get-file,sampleteaser.pdf,42,66,585416,18292891
get-file,sampleteaser.pdf,43,66,585416,28470614
get-file,sampleteaser.pdf,44,66,585416,20460206
get-file,sampleteaser.pdf,45,66,585416,21816414
get-file,sampleteaser.pdf,46,66,585416,23258833
get-file,sampleteaser.pdf,47,66,585416,22479452
get-file,sampleteaser.pdf,48,66,585416,24814249
get-file,sampleteaser.pdf,49,66,585416,19327757
get-file,sampleteaser.pdf,50,66,585416,18726740
